tm,pm10,pm25,o3,no2,co,so2
2024-06-12:23,28,27,0.0374,0.0185,0.25,0.0040
2024-06-12:22,20,,0.0417,0.0171,0.18,0.0046
2024-06-12:21,24,20,0.0405,0.0180,0.17,0.0049
2024-06-12:20,25,,0.0439,0.0208,0.20,0.0050
2024-06-12:19,40,23,0.0534,0.0198,0.17,0.0049
2024-06-12:18,39,27,0.0784,0.0158,0.21,0.0048
2024-06-12:17,33,20,0.0723,0.0186,0.18,0.0039
2024-06-12:16,41,26,0.0758,0.0217,0.21,0.0037
2024-06-12:15,49,31,0.0907,0.0221,0.28,0.0040
2024-06-12:14,57,33,0.1100,0.0211,0.35,0.0044
2024-06-12:13,54,40,0.1122,0.0140,0.32,0.0037
2024-06-12:12,60,34,0.1013,0.0115,0.34,0.0040
2024-06-12:11,59,38,0.0877,0.0139,0.40,0.0048
2024-06-12:10,53,40,0.0628,0.0202,0.48,0.0060
2024-06-12:09,55,40,0.0363,0.0293,0.42,0.0047
2024-06-12:08,50,32,0.0275,0.0300,0.39,0.0042
2024-06-12:07,46,34,0.0210,0.0292,0.38,0.0038
2024-06-12:06,44,33,0.0369,0.0140,0.30,0.0035
2024-06-12:05,46,36,0.0352,0.0142,0.28,0.0033
2024-06-12:04,49,34,0.0357,0.0157,0.28,0.0034
2024-06-12:03,48,34,0.0396,0.0142,0.30,0.0033
2024-06-12:02,40,27,0.0440,0.0141,0.30,0.0029
2024-06-12:01,39,25,0.0517,0.0141,0.17,0.0029
2024-06-11:24,40,32,0.0519,0.0160,0.22,0.0030
2024-06-11:23,39,26,0.0580,0.0179,0.23,0.0030
2024-06-11:22,39,24,0.0605,0.0171,0.23,0.0027
2024-06-11:21,38,24,0.0692,0.0141,0.19,0.0027
2024-06-11:20,39,26,0.0717,0.0166,0.21,0.0028
2024-06-11:19,37,28,0.0905,0.0165,0.28,0.0033
2024-06-11:18,41,33,0.0887,0.0206,0.26,0.0034
2024-06-11:17,47,28,0.0758,0.0236,0.22,0.0030
2024-06-11:16,54,23,0.0783,0.0218,0.21,0.0028
2024-06-11:15,57,28,0.0876,0.0227,0.26,0.0033
2024-06-11:14,54,35,0.1016,0.0184,0.28,0.0035
2024-06-11:13,56,30,0.1061,0.0090,0.23,0.0029
