tm,pm10,pm25,o3,no2,co,so2
2024-04-24:06,12,5,0.0161,0.0040,0.37,0.0020
2024-04-24:05,6,,0.0209,0.0038,0.36,0.0020
2024-04-24:04,7,7,0.0262,0.0038,0.38,0.0020
2024-04-24:03,10,7,0.0259,0.0041,0.38,0.0020
2024-04-24:02,16,9,0.0298,0.0043,0.39,0.0021
2024-04-24:01,22,12,0.0308,0.0046,0.40,0.0020
2024-04-23:24,17,11,0.0336,0.0053,0.40,0.0020
2024-04-23:23,17,10,0.0272,0.0067,0.39,0.0020
2024-04-23:22,14,13,0.0281,0.0072,0.39,0.0021
2024-04-23:21,25,15,0.0409,0.0079,0.40,0.0022
2024-04-23:20,29,12,0.0420,0.0087,0.39,0.0023
2024-04-23:19,33,13,0.0451,0.0116,0.37,0.0024
2024-04-23:18,32,16,0.0534,0.0107,0.37,0.0023
2024-04-23:17,33,14,0.0672,0.0071,0.37,0.0024
2024-04-23:16,35,18,0.0699,0.0080,0.37,0.0024
2024-04-23:15,40,13,0.0685,0.0074,0.37,0.0023
2024-04-23:14,42,17,0.0682,0.0072,0.38,0.0022
2024-04-23:13,35,13,0.0652,0.0056,0.39,0.0022
2024-04-23:12,38,17,,,,
2024-04-23:11,24,13,,,,
2024-04-23:10,24,13,0.0527,0.0087,0.39,0.0023
2024-04-23:09,22,11,0.0459,0.0087,0.38,0.0022
2024-04-23:08,23,16,0.0434,0.0078,0.36,0.0020
2024-04-23:07,25,14,0.0426,0.0059,0.35,0.0021
2024-04-23:06,21,16,0.0422,0.0047,0.35,0.0020
2024-04-23:05,15,14,0.0422,0.0044,0.35,0.0021
2024-04-23:04,20,17,0.0411,0.0045,0.35,0.0021
2024-04-23:03,24,12,0.0357,0.0046,0.35,0.0021
2024-04-23:02,26,16,0.0348,0.0048,0.37,0.0021
2024-04-23:01,24,12,0.0352,0.0057,0.38,0.0020
2024-04-22:24,25,14,0.0331,0.0053,0.37,0.0020
2024-04-22:23,28,13,0.0313,0.0069,0.38,0.0020
2024-04-22:22,27,16,0.0331,0.0073,0.41,0.0020
2024-04-22:21,29,13,0.0369,0.0072,0.40,0.0020
2024-04-22:20,30,14,0.0395,0.0068,0.37,0.0020
2024-04-22:19,31,12,0.0419,0.0068,0.37,0.0021
2024-04-22:18,37,14,0.0431,0.0075,0.39,0.0021
2024-04-22:17,30,13,0.0452,0.0085,0.39,0.0021
2024-04-22:16,29,22,0.0452,0.0103,0.41,0.0021
