지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%)
162,통영,2024-02-14 21:00,13.4,1.4,1.9,160,97
162,통영,2024-02-14 22:00,13.4,,.5,250,97
162,통영,2024-02-14 23:00,13.7,,.8,340,97
162,통영,2024-02-15 00:00,13.4,1.3,.6,90,96
162,통영,2024-02-15 01:00,12.9,,1.2,180,96
162,통영,2024-02-15 02:00,12.7,,1.2,180,97
162,통영,2024-02-15 03:00,12.5,,0,0,98
162,통영,2024-02-15 04:00,12.1,,.6,180,98
162,통영,2024-02-15 05:00,12.4,,.3,0,98
162,통영,2024-02-15 06:00,12,,.2,0,98
162,통영,2024-02-15 07:00,11.9,,1.7,20,98
162,통영,2024-02-15 08:00,11.9,,0,0,98
162,통영,2024-02-15 09:00,12.3,,.1,0,99
162,통영,2024-02-15 10:00,12.6,,.8,200,99
162,통영,2024-02-15 11:00,14,,1.3,290,94
162,통영,2024-02-15 12:00,15.3,,2.6,270,82
162,통영,2024-02-15 13:00,16.1,,2.4,290,77
162,통영,2024-02-15 14:00,15.4,,5.8,270,75
162,통영,2024-02-15 15:00,15.9,,4,290,61
162,통영,2024-02-15 16:00,12.5,,6.7,360,63
162,통영,2024-02-15 17:00,10.4,,5.1,320,67
162,통영,2024-02-15 18:00,9.6,,4.8,360,59
162,통영,2024-02-15 19:00,8.7,,4.1,50,59
162,통영,2024-02-15 20:00,7.8,,4.1,20,65
162,통영,2024-02-15 21:00,7,,4,50,66
162,통영,2024-02-15 22:00,6.1,,4.4,50,44
162,통영,2024-02-15 23:00,5.3,,5.3,20,52
162,통영,2024-02-16 00:00,4.3,,4.9,50,59
162,통영,2024-02-16 01:00,3.7,,4.1,50,64
162,통영,2024-02-16 02:00,3.8,,2.7,50,66
162,통영,2024-02-16 03:00,3.8,,2.8,50,67
162,통영,2024-02-16 04:00,3.4,,4.1,50,69
162,통영,2024-02-16 05:00,3,,3.1,50,72
162,통영,2024-02-16 06:00,2.7,,2.8,50,74
162,통영,2024-02-16 07:00,2.6,,2.8,50,76
162,통영,2024-02-16 08:00,3.1,,4.1,50,68
162,통영,2024-02-16 09:00,4.6,,4.2,50,60
162,통영,2024-02-16 10:00,6.1,,5.1,50,51
162,통영,2024-02-16 11:00,7.3,,4.7,50,48
162,통영,2024-02-16 12:00,8.7,,5.1,50,44
162,통영,2024-02-16 13:00,9.3,,2.8,50,43
162,통영,2024-02-16 14:00,10.4,,2.3,70,39
162,통영,2024-02-16 15:00,11,,1.4,290,34
162,통영,2024-02-16 16:00,10.6,,3.8,200,38
162,통영,2024-02-16 17:00,9.9,,3.2,230,44
162,통영,2024-02-16 18:00,8.1,,2.7,200,53
162,통영,2024-02-16 19:00,6.9,,1.9,250,57
162,통영,2024-02-16 20:00,5.4,,0,0,64
162,통영,2024-02-16 21:00,4.6,,0,0,71
162,통영,2024-02-16 22:00,4.1,,0,0,78
162,통영,2024-02-16 23:00,3.7,,.2,0,81
162,통영,2024-02-17 00:00,3.4,,.6,50,84
162,통영,2024-02-17 01:00,3,,.7,360,81
162,통영,2024-02-17 02:00,2.5,,.8,360,82
162,통영,2024-02-17 03:00,2.4,,1,50,85
162,통영,2024-02-17 04:00,2.1,,.9,20,88
162,통영,2024-02-17 05:00,1.8,,.3,0,90
162,통영,2024-02-17 06:00,1.7,,.7,50,93
162,통영,2024-02-17 07:00,1.4,,1.4,50,94
162,통영,2024-02-17 08:00,2,,1,20,94
162,통영,2024-02-17 09:00,4.9,,.6,230,88
162,통영,2024-02-17 10:00,8.7,,.9,230,65
162,통영,2024-02-17 11:00,10.4,,2.2,180,54
162,통영,2024-02-17 12:00,10.4,,2.9,200,52
162,통영,2024-02-17 13:00,12.5,,3,250,45
162,통영,2024-02-17 14:00,13,,3.6,230,44
162,통영,2024-02-17 15:00,12.8,,3.5,250,44
162,통영,2024-02-17 16:00,12.2,,3.8,250,52
162,통영,2024-02-17 17:00,11.4,,3.2,270,55
162,통영,2024-02-17 18:00,9.7,,2.6,270,62
162,통영,2024-02-17 19:00,8.6,,1.7,230,67
162,통영,2024-02-17 20:00,7.4,,1.1,200,72
162,통영,2024-02-17 21:00,6.5,,.7,140,84
162,통영,2024-02-17 22:00,5.4,,0,0,89
162,통영,2024-02-17 23:00,5.3,,.9,140,91
162,통영,2024-02-18 00:00,4.4,,.7,50,93
162,통영,2024-02-18 01:00,4.2,,0,0,93
162,통영,2024-02-18 02:00,3.8,,0,0,94
162,통영,2024-02-18 03:00,3.4,,0,0,95
162,통영,2024-02-18 04:00,3.2,,1,20,96
162,통영,2024-02-18 05:00,3,,2.4,20,96
162,통영,2024-02-18 06:00,3.1,,3.3,50,96
162,통영,2024-02-18 07:00,3.2,,2.7,50,97
162,통영,2024-02-18 08:00,4.6,,2,20,96
162,통영,2024-02-18 09:00,6.5,,2.8,20,90
162,통영,2024-02-18 10:00,10.2,,2.7,20,70
162,통영,2024-02-18 11:00,11.2,,2.5,20,67
162,통영,2024-02-18 12:00,11,0,.4,0,68
162,통영,2024-02-18 13:00,10.2,,2.7,20,79
162,통영,2024-02-18 14:00,10.7,,1.7,50,79
162,통영,2024-02-18 15:00,10.6,.1,.6,160,83
162,통영,2024-02-18 16:00,9.9,,1.6,360,94
162,통영,2024-02-18 17:00,9.7,,1.3,20,94
162,통영,2024-02-18 18:00,10,2.2,1.1,110,96
162,통영,2024-02-18 19:00,10.7,,1.2,20,98
162,통영,2024-02-18 20:00,12.8,,1.7,160,99
162,통영,2024-02-18 21:00,13.4,6.8,4.8,180,96
162,통영,2024-02-18 22:00,13.9,,7.2,200,96
162,통영,2024-02-18 23:00,14.3,,7.8,200,97
162,통영,2024-02-19 00:00,14.1,24,8.9,200,97
162,통영,2024-02-19 01:00,14.2,,10.2,200,95
162,통영,2024-02-19 02:00,14.5,,12.3,200,96
162,통영,2024-02-19 03:00,15.4,6,10.5,200,96
162,통영,2024-02-19 04:00,16.2,,7.1,200,95
162,통영,2024-02-19 05:00,16.5,,7.4,200,94
162,통영,2024-02-19 06:00,16.9,8.1,6.5,200,93
162,통영,2024-02-19 07:00,17.7,,7.2,230,91
162,통영,2024-02-19 08:00,16.2,,2.8,250,93
162,통영,2024-02-19 09:00,16,2.5,3.3,250,89
162,통영,2024-02-19 10:00,15.2,,3,290,92
162,통영,2024-02-19 11:00,14.7,,7.2,270,93
162,통영,2024-02-19 12:00,16.1,0,4.2,250,89
162,통영,2024-02-19 13:00,16.9,,5,250,81
162,통영,2024-02-19 14:00,18.1,,3.6,250,75
162,통영,2024-02-19 15:00,17.8,,4.6,250,75
162,통영,2024-02-19 16:00,17.5,,4.1,270,76
162,통영,2024-02-19 17:00,16.4,,4.1,250,80
162,통영,2024-02-19 18:00,15.3,,3.8,270,84
162,통영,2024-02-19 19:00,14.1,,.8,250,88
162,통영,2024-02-19 20:00,14.1,,.6,270,90
162,통영,2024-02-19 21:00,13.5,,2.1,230,91
162,통영,2024-02-19 22:00,12.8,,1.9,180,93
162,통영,2024-02-19 23:00,12.3,,1.7,160,94
162,통영,2024-02-20 00:00,11.6,,.4,0,94
162,통영,2024-02-20 01:00,11.6,,1.5,180,94
162,통영,2024-02-20 02:00,11.5,,.9,180,95
162,통영,2024-02-20 03:00,11.4,,1.8,160,94
162,통영,2024-02-20 04:00,11.3,,1.8,50,95
162,통영,2024-02-20 05:00,11.5,,.8,140,94
162,통영,2024-02-20 06:00,11.7,0,2,180,90
162,통영,2024-02-20 07:00,11.6,,1,160,89
162,통영,2024-02-20 08:00,11.3,,.8,110,83
162,통영,2024-02-20 09:00,11.1,,2.5,50,82
162,통영,2024-02-20 10:00,10.9,,2.2,70,82
162,통영,2024-02-20 11:00,10.4,,2,70,82
162,통영,2024-02-20 12:00,9.4,1.2,2.7,70,89
162,통영,2024-02-20 13:00,9.3,,3.2,50,86
162,통영,2024-02-20 14:00,9,,3.6,50,84
162,통영,2024-02-20 15:00,8.7,1.6,2.5,50,84
162,통영,2024-02-20 16:00,8.6,,2.8,70,82
162,통영,2024-02-20 17:00,8.6,,3.4,50,81
162,통영,2024-02-20 18:00,8.7,,3.3,70,79
162,통영,2024-02-20 19:00,8.6,,2.8,70,79
162,통영,2024-02-20 20:00,7.7,,3.7,50,85
162,통영,2024-02-20 21:00,7.3,2.9,2.7,50,91
162,통영,2024-02-20 22:00,7.1,,2.9,50,92
162,통영,2024-02-20 23:00,7,,2.6,50,92
162,통영,2024-02-21 00:00,7.5,2.7,3.1,70,85
162,통영,2024-02-21 01:00,7.6,,2.3,70,83
162,통영,2024-02-21 02:00,7,,3.6,50,91
162,통영,2024-02-21 03:00,7.2,,4.1,50,88
162,통영,2024-02-21 04:00,7.6,,2.6,50,86
162,통영,2024-02-21 05:00,7.8,,2.8,70,83
162,통영,2024-02-21 06:00,7.8,,2.9,70,81
162,통영,2024-02-21 07:00,7.7,,3.1,70,83
162,통영,2024-02-21 08:00,6.9,,3,70,91
162,통영,2024-02-21 09:00,6.6,8.8,3,50,95
162,통영,2024-02-21 10:00,7.1,,4.2,50,94
162,통영,2024-02-21 11:00,7.6,,5.6,50,88
162,통영,2024-02-21 12:00,7.3,2,4.6,50,88
162,통영,2024-02-21 13:00,7.5,,4.2,50,86
162,통영,2024-02-21 14:00,7.5,,3.6,70,85
162,통영,2024-02-21 15:00,7.3,,3.1,90,84
162,통영,2024-02-21 16:00,7.3,,3.3,70,82
162,통영,2024-02-21 17:00,6.8,,3,50,88
162,통영,2024-02-21 18:00,6.9,.2,2.9,70,85
162,통영,2024-02-21 19:00,6.6,,3.1,50,89
162,통영,2024-02-21 20:00,6.1,,2.7,70,91
162,통영,2024-02-21 21:00,6.1,2.3,2.7,50,90
162,통영,2024-02-21 22:00,6.2,,3.1,50,88
162,통영,2024-02-21 23:00,5.9,,2.5,50,91
162,통영,2024-02-22 00:00,5.7,1,2.9,70,92
162,통영,2024-02-22 01:00,5.4,,5,50,95
162,통영,2024-02-22 02:00,5.2,,5.2,50,95
162,통영,2024-02-22 03:00,4.9,3.8,5.7,50,95
162,통영,2024-02-22 04:00,4.8,,4.1,50,95
162,통영,2024-02-22 05:00,4.5,,5.5,50,95
162,통영,2024-02-22 06:00,4.5,.3,5.9,50,94
162,통영,2024-02-22 07:00,4.3,,5.2,50,95
162,통영,2024-02-22 08:00,4.4,,4.6,50,92
162,통영,2024-02-22 09:00,4.7,.3,4.1,50,89
162,통영,2024-02-22 10:00,5.2,,3.6,50,84
162,통영,2024-02-22 11:00,5.4,,5,50,78
162,통영,2024-02-22 12:00,5.4,,5.3,50,77
162,통영,2024-02-22 13:00,5.6,,6.1,50,76
162,통영,2024-02-22 14:00,6,,5.2,50,73
162,통영,2024-02-22 15:00,5.9,,6,50,70
162,통영,2024-02-22 16:00,6.1,,3.2,50,71
162,통영,2024-02-22 17:00,5.8,,1.7,90,68
162,통영,2024-02-22 18:00,5.6,0,2.8,50,72
162,통영,2024-02-22 19:00,5.2,,2.7,50,69
162,통영,2024-02-22 20:00,5,,1.5,70,69
162,통영,2024-02-22 21:00,4.7,,4.4,50,74
162,통영,2024-02-22 22:00,4.5,,3.9,50,76
162,통영,2024-02-22 23:00,4.3,,4.9,50,75
162,통영,2024-02-23 00:00,4.1,,4.4,50,77
162,통영,2024-02-23 01:00,3.9,,4.9,50,76
162,통영,2024-02-23 02:00,3.8,,4.5,50,75
162,통영,2024-02-23 03:00,3.7,,4.5,50,74
162,통영,2024-02-23 04:00,3.7,,4.2,50,75
162,통영,2024-02-23 05:00,3.6,,4.2,50,75
162,통영,2024-02-23 06:00,3.7,,3.1,50,75
162,통영,2024-02-23 07:00,3.6,,2.9,50,76
162,통영,2024-02-23 08:00,3.6,,5.5,50,77
162,통영,2024-02-23 09:00,3.6,0,3.6,50,81
162,통영,2024-02-23 10:00,4.1,,4.3,50,83
162,통영,2024-02-23 11:00,5.3,,5.2,50,77
162,통영,2024-02-23 12:00,6.7,.1,5.6,50,68
162,통영,2024-02-23 13:00,5.8,,6,50,67
162,통영,2024-02-23 14:00,6.3,,5.9,50,65
162,통영,2024-02-23 15:00,6.6,,5.1,50,62
162,통영,2024-02-23 16:00,6.9,,1.7,50,59
162,통영,2024-02-23 17:00,6.4,,2.9,70,59
162,통영,2024-02-23 18:00,5.3,,2.3,50,63
162,통영,2024-02-23 19:00,4.6,,2.1,70,64
162,통영,2024-02-23 20:00,4.6,,2.2,70,64
162,통영,2024-02-23 21:00,4.8,,2.5,70,64
162,통영,2024-02-23 22:00,4.5,,4.8,50,65
162,통영,2024-02-23 23:00,4.4,,5.7,50,64
162,통영,2024-02-24 00:00,4.4,,3.4,50,61
162,통영,2024-02-24 01:00,4.2,,3.3,50,63
162,통영,2024-02-24 02:00,3.8,,4.3,50,65
162,통영,2024-02-24 03:00,3.6,,5.5,50,63
162,통영,2024-02-24 04:00,3.3,,5.1,50,66
162,통영,2024-02-24 05:00,3.3,,4.6,50,65
162,통영,2024-02-24 06:00,3.4,,5.4,50,65
162,통영,2024-02-24 07:00,3.4,,4.7,50,66
162,통영,2024-02-24 08:00,3.6,,4.5,50,65
162,통영,2024-02-24 09:00,4.4,,4.2,50,63
162,통영,2024-02-24 10:00,6.1,,3.9,50,59
162,통영,2024-02-24 11:00,7.2,,5,50,59
162,통영,2024-02-24 12:00,7.8,,4.5,50,54
162,통영,2024-02-24 13:00,7.6,,2.9,50,55
162,통영,2024-02-24 14:00,8.1,,3.6,50,55
162,통영,2024-02-24 15:00,8.3,,2.4,70,52
162,통영,2024-02-24 16:00,7.5,,3.2,70,55
162,통영,2024-02-24 17:00,6.7,,2,110,57
162,통영,2024-02-24 18:00,6.3,,2,90,58
162,통영,2024-02-24 19:00,6.1,,2.7,50,60
162,통영,2024-02-24 20:00,6,,3.3,50,62
162,통영,2024-02-24 21:00,5.6,,3.5,50,67
162,통영,2024-02-24 22:00,5.2,,4.3,50,74
162,통영,2024-02-24 23:00,4,,4.3,50,83
162,통영,2024-02-25 00:00,3.3,.6,4.8,50,90
162,통영,2024-02-25 01:00,3.1,,3.4,50,94
162,통영,2024-02-25 02:00,3.2,,3.7,50,93
162,통영,2024-02-25 03:00,3.3,1.4,3.3,50,93
162,통영,2024-02-25 04:00,3.4,,2.9,50,91
162,통영,2024-02-25 05:00,3.3,,4,50,91
162,통영,2024-02-25 06:00,3.3,0,3.7,50,90
162,통영,2024-02-25 07:00,3.6,,2.8,20,90
162,통영,2024-02-25 08:00,3.7,,1.7,50,91
162,통영,2024-02-25 09:00,4.1,.2,3.1,50,88
162,통영,2024-02-25 10:00,4.7,,3.3,50,89
162,통영,2024-02-25 11:00,5.4,,5.1,50,85
162,통영,2024-02-25 12:00,6.9,.1,3.4,50,81
162,통영,2024-02-25 13:00,7.9,,3.2,20,76
162,통영,2024-02-25 14:00,8.5,,5.1,50,67
162,통영,2024-02-25 15:00,8.5,,4,50,70
162,통영,2024-02-25 16:00,8.5,,3.3,50,68
162,통영,2024-02-25 17:00,8.1,,1.3,70,68
162,통영,2024-02-25 18:00,7.4,,3,50,70
162,통영,2024-02-25 19:00,6.4,,1.7,50,75
162,통영,2024-02-25 20:00,6.5,,2.4,50,73
162,통영,2024-02-25 21:00,6.5,,3.9,50,69
162,통영,2024-02-25 22:00,6.1,,3.3,50,69
162,통영,2024-02-25 23:00,4.9,,2.5,20,75
162,통영,2024-02-26 00:00,4,,1.9,50,78
162,통영,2024-02-26 01:00,3.2,,1.6,20,84
162,통영,2024-02-26 02:00,3.2,,1.9,50,79
162,통영,2024-02-26 03:00,2.7,,2.1,50,80
162,통영,2024-02-26 04:00,2.6,,3.1,20,83
162,통영,2024-02-26 05:00,2.1,,1.9,50,79
162,통영,2024-02-26 06:00,1.7,,.9,20,82
162,통영,2024-02-26 07:00,1.3,,1.7,20,85
162,통영,2024-02-26 08:00,1.6,,1.3,20,86
162,통영,2024-02-26 09:00,4.9,,2.9,50,74
162,통영,2024-02-26 10:00,6.2,,6.1,50,66
162,통영,2024-02-26 11:00,8.6,,4.3,50,58
162,통영,2024-02-26 12:00,10,,4.7,50,55
162,통영,2024-02-26 13:00,10.1,,3.1,50,50
162,통영,2024-02-26 14:00,11.1,,3.2,50,45
162,통영,2024-02-26 15:00,11,,2,70,42
162,통영,2024-02-26 16:00,10.5,,1.6,180,48
162,통영,2024-02-26 17:00,9.3,,2.7,180,61
162,통영,2024-02-26 18:00,8.3,,1.8,160,59
162,통영,2024-02-26 19:00,7.6,,1.6,70,59
162,통영,2024-02-26 20:00,6.4,,.9,90,60
162,통영,2024-02-26 21:00,6.2,,2.5,90,55
162,통영,2024-02-26 22:00,5.6,,2.5,70,57
162,통영,2024-02-26 23:00,5.8,,2.4,70,56
162,통영,2024-02-27 00:00,5.4,,2,50,58
162,통영,2024-02-27 01:00,5,,1.5,70,60
162,통영,2024-02-27 02:00,4.3,,3.6,50,64
162,통영,2024-02-27 03:00,4,,3.6,50,66
162,통영,2024-02-27 04:00,3.8,,3.2,20,65
162,통영,2024-02-27 05:00,3.7,,4.4,50,67
162,통영,2024-02-27 06:00,3.4,,4.4,50,68
162,통영,2024-02-27 07:00,3.5,,3.9,50,69
162,통영,2024-02-27 08:00,4,,4.2,50,67
162,통영,2024-02-27 09:00,5.8,,3.8,50,58
162,통영,2024-02-27 10:00,7,,3.8,50,51
162,통영,2024-02-27 11:00,7.9,,4.3,50,47
162,통영,2024-02-27 12:00,8.9,,4.8,50,43
162,통영,2024-02-27 13:00,9.8,,4.2,50,40
162,통영,2024-02-27 14:00,9.1,,3.5,50,38
162,통영,2024-02-27 15:00,9.1,,1.9,70,40
162,통영,2024-02-27 16:00,9.1,,1.8,110,38
162,통영,2024-02-27 17:00,8.4,,2.2,50,40
162,통영,2024-02-27 18:00,6.6,,2.6,90,44
162,통영,2024-02-27 19:00,5.5,,1,90,49
162,통영,2024-02-27 20:00,5,,1.5,70,52
162,통영,2024-02-27 21:00,5,,1.9,50,53
162,통영,2024-02-27 22:00,4.2,,1.9,50,57
162,통영,2024-02-27 23:00,3.9,,3,50,59
162,통영,2024-02-28 00:00,3.5,,3.3,50,65
162,통영,2024-02-28 01:00,3.4,,4.2,50,63
162,통영,2024-02-28 02:00,3.5,,4.4,50,63
162,통영,2024-02-28 03:00,3,,2.8,50,65
162,통영,2024-02-28 04:00,2.5,,.9,20,68
162,통영,2024-02-28 05:00,2.2,,1.3,50,71
162,통영,2024-02-28 06:00,2.3,,1.1,50,71
162,통영,2024-02-28 07:00,2.5,,2.4,50,71
162,통영,2024-02-28 08:00,3.1,,3.4,50,70
162,통영,2024-02-28 09:00,5.1,,4.8,50,62
162,통영,2024-02-28 10:00,7.1,,5.2,50,57
162,통영,2024-02-28 11:00,9,,5.1,50,53
162,통영,2024-02-28 12:00,10.4,,3.7,50,48
162,통영,2024-02-28 13:00,11.7,,2.7,50,46
162,통영,2024-02-28 14:00,12.1,,4.2,50,42
162,통영,2024-02-28 15:00,12.4,,3,70,40
162,통영,2024-02-28 16:00,12.7,,2.2,180,44
162,통영,2024-02-28 17:00,12.1,,1.6,140,48
162,통영,2024-02-28 18:00,9.5,,1.9,140,54
162,통영,2024-02-28 19:00,8.1,,.9,70,61
162,통영,2024-02-28 20:00,8,,1.3,90,63
162,통영,2024-02-28 21:00,8.1,,1.1,90,63
162,통영,2024-02-28 22:00,7.8,,1.5,50,65
162,통영,2024-02-28 23:00,8.1,,2.5,20,66
162,통영,2024-02-29 00:00,7.7,,2.9,50,67
162,통영,2024-02-29 01:00,7.8,,3.6,50,66
162,통영,2024-02-29 02:00,7.6,,2.7,50,68
162,통영,2024-02-29 03:00,7.5,,3.4,50,68
162,통영,2024-02-29 04:00,7.5,,3.2,50,67
162,통영,2024-02-29 05:00,7.5,,3.6,50,66
162,통영,2024-02-29 06:00,7.5,0,4.2,50,66
162,통영,2024-02-29 07:00,7.2,,3.8,50,69
162,통영,2024-02-29 08:00,7,,4.2,50,74
162,통영,2024-02-29 09:00,6.9,.1,2.9,50,78
162,통영,2024-02-29 10:00,7.1,,3,20,78
162,통영,2024-02-29 11:00,6.4,,4.2,50,87
162,통영,2024-02-29 12:00,5.8,3,5.1,50,89
162,통영,2024-02-29 13:00,5,,5.8,50,92
162,통영,2024-02-29 14:00,4.9,,5.5,50,91
162,통영,2024-02-29 15:00,5.1,5,4.8,50,93
162,통영,2024-02-29 16:00,5,,5.2,50,92
162,통영,2024-02-29 17:00,4.8,,3.9,50,93
162,통영,2024-02-29 18:00,4.6,2.4,3.9,50,92
162,통영,2024-02-29 19:00,4.5,,3.3,50,91
162,통영,2024-02-29 20:00,4.5,,5.4,50,87
162,통영,2024-02-29 21:00,4.5,,3.7,50,84
162,통영,2024-02-29 22:00,4.4,,2.7,50,84
162,통영,2024-02-29 23:00,3.7,,1.3,50,85
162,통영,2024-03-01 00:00,3,,1,20,90
162,통영,2024-03-01 01:00,3,,3.5,50,90
162,통영,2024-03-01 02:00,3.1,,3.4,20,89
162,통영,2024-03-01 03:00,3,,3.2,20,89
162,통영,2024-03-01 04:00,2.7,,1.9,360,89
162,통영,2024-03-01 05:00,2.4,,3,50,71
162,통영,2024-03-01 06:00,2.9,,4,20,54
162,통영,2024-03-01 07:00,2.2,,4.9,20,56
162,통영,2024-03-01 08:00,2,,5.7,50,47
162,통영,2024-03-01 09:00,2.4,,7.6,20,38
162,통영,2024-03-01 10:00,3.4,,6.5,50,29
162,통영,2024-03-01 11:00,4.7,,5.4,20,32
162,통영,2024-03-01 12:00,4.6,,6,360,26
162,통영,2024-03-01 13:00,6.1,,3.7,340,25
162,통영,2024-03-01 14:00,5.6,,4.6,320,27
162,통영,2024-03-01 15:00,6.2,,4.9,360,21
162,통영,2024-03-01 16:00,6,,6.9,50,22
162,통영,2024-03-01 17:00,4.5,,7.3,360,20
162,통영,2024-03-01 18:00,3.1,,6.3,20,24
162,통영,2024-03-01 19:00,2,,4.8,50,31
162,통영,2024-03-01 20:00,.9,,4.7,360,34
162,통영,2024-03-01 21:00,0,,3.7,50,37
162,통영,2024-03-01 22:00,-.6,,5.2,360,39
162,통영,2024-03-01 23:00,-1.5,,5.6,20,40
162,통영,2024-03-02 00:00,-2.1,,6,20,39
162,통영,2024-03-02 01:00,-2.7,,5.2,360,37
162,통영,2024-03-02 02:00,-3.3,,5.8,50,36
162,통영,2024-03-02 03:00,-3.8,,4,50,34
162,통영,2024-03-02 04:00,-4.4,,3.3,50,36
162,통영,2024-03-02 05:00,-4.5,,3.5,50,41
162,통영,2024-03-02 06:00,-4.3,,2,50,44
162,통영,2024-03-02 07:00,-5.2,,2.5,50,50
162,통영,2024-03-02 08:00,-4.1,,4,50,47
162,통영,2024-03-02 09:00,-1.7,,3.9,50,42
162,통영,2024-03-02 10:00,.6,,4.8,50,32
162,통영,2024-03-02 11:00,2.7,,1.7,340,24
162,통영,2024-03-02 12:00,3.4,,2.8,200,28
162,통영,2024-03-02 13:00,3.9,,1.8,180,30
162,통영,2024-03-02 14:00,5,,4.1,270,33
162,통영,2024-03-02 15:00,4.5,,4.4,270,28
162,통영,2024-03-02 16:00,4.9,,4.1,250,30
162,통영,2024-03-02 17:00,4.7,,3.7,250,35
162,통영,2024-03-02 18:00,3.8,,4.8,230,41
162,통영,2024-03-02 19:00,3.3,,3,200,49
162,통영,2024-03-02 20:00,3.7,,2.3,230,52
162,통영,2024-03-02 21:00,4.3,,3.6,270,45
162,통영,2024-03-02 22:00,3.4,,1.9,320,46
162,통영,2024-03-02 23:00,3.4,,2.3,270,49
162,통영,2024-03-03 00:00,3.3,,2.2,290,53
162,통영,2024-03-03 01:00,3,,1.4,320,58
162,통영,2024-03-03 02:00,3,,1.4,320,63
162,통영,2024-03-03 03:00,3.5,,3.1,340,63
162,통영,2024-03-03 04:00,3.4,,2.1,340,62
162,통영,2024-03-03 05:00,3.2,,1.3,340,63
162,통영,2024-03-03 06:00,3.7,,2,340,64
162,통영,2024-03-03 07:00,4,,2.1,290,63
162,통영,2024-03-03 08:00,4.7,,2,270,64
162,통영,2024-03-03 09:00,6.5,,3.1,270,59
162,통영,2024-03-03 10:00,7.6,,3.9,250,55
162,통영,2024-03-03 11:00,9.2,,4,230,57
162,통영,2024-03-03 12:00,9.7,,3.5,250,53
162,통영,2024-03-03 13:00,10.8,,3.3,250,50
162,통영,2024-03-03 14:00,10.4,,2.8,270,46
162,통영,2024-03-03 15:00,10.9,,3.4,250,48
162,통영,2024-03-03 16:00,9.7,,4.3,250,53
162,통영,2024-03-03 17:00,9.6,,3.9,270,56
162,통영,2024-03-03 18:00,9.2,,3.9,270,62
162,통영,2024-03-03 19:00,8.9,,3.9,270,62
162,통영,2024-03-03 20:00,8.6,,2,270,61
162,통영,2024-03-03 21:00,8.1,,2.3,320,66
162,통영,2024-03-03 22:00,7.8,,2,320,60
162,통영,2024-03-03 23:00,7,,.8,230,64
162,통영,2024-03-04 00:00,7.1,,1.3,250,63
162,통영,2024-03-04 01:00,7.2,,1.9,270,63
162,통영,2024-03-04 02:00,6.7,,2.1,20,69
162,통영,2024-03-04 03:00,7.1,,2,290,69
162,통영,2024-03-04 04:00,6.8,,2.2,320,72
162,통영,2024-03-04 05:00,6.9,,2.3,320,70
162,통영,2024-03-04 06:00,5.9,,1.6,20,78
162,통영,2024-03-04 07:00,5.7,,.3,0,80
162,통영,2024-03-04 08:00,6,,1.4,290,81
162,통영,2024-03-04 09:00,7.6,,.7,200,76
162,통영,2024-03-04 10:00,9.3,,1.7,20,61
162,통영,2024-03-04 11:00,11,,3.3,50,50
162,통영,2024-03-04 12:00,11.8,,2.7,200,49
162,통영,2024-03-04 13:00,12.5,,3,200,53
162,통영,2024-03-04 14:00,12.2,,2.9,180,48
162,통영,2024-03-04 15:00,11.7,,3.2,200,29
162,통영,2024-03-04 16:00,11.6,,1.9,200,46
162,통영,2024-03-04 17:00,10.9,,.1,0,44
162,통영,2024-03-04 18:00,10.2,,.9,160,45
162,통영,2024-03-04 19:00,9.5,,.5,90,50
162,통영,2024-03-04 20:00,9.2,,.1,0,49
162,통영,2024-03-04 21:00,9.3,,3.3,50,57
162,통영,2024-03-04 22:00,9.4,,3.4,50,64
162,통영,2024-03-04 23:00,9.2,,2.7,50,68
162,통영,2024-03-05 00:00,8.4,.6,1,90,78
162,통영,2024-03-05 01:00,8,,1.6,70,84
162,통영,2024-03-05 02:00,8,,1,50,88
162,통영,2024-03-05 03:00,7.5,1.5,3.5,50,93
162,통영,2024-03-05 04:00,6.7,,4.8,50,95
162,통영,2024-03-05 05:00,6.7,,4.3,50,96
162,통영,2024-03-05 06:00,6.6,1.4,3.7,50,95
162,통영,2024-03-05 07:00,6.6,,5.2,50,96
162,통영,2024-03-05 08:00,6.3,,5.3,50,96
162,통영,2024-03-05 09:00,6.5,2,5.5,50,96
162,통영,2024-03-05 10:00,6.7,,4.7,50,95
162,통영,2024-03-05 11:00,6.8,,5.4,50,96
162,통영,2024-03-05 12:00,7,.4,5,50,95
162,통영,2024-03-05 13:00,7.3,,4.5,50,94
162,통영,2024-03-05 14:00,7.4,,6.4,50,94
162,통영,2024-03-05 15:00,7.4,.3,5.1,50,93
162,통영,2024-03-05 16:00,7.7,,6.3,50,90
162,통영,2024-03-05 17:00,8,,5.4,50,85
162,통영,2024-03-05 18:00,8.1,0,2.8,50,84
162,통영,2024-03-05 19:00,8.1,,1.9,360,81
162,통영,2024-03-05 20:00,7.9,,3.3,50,80
162,통영,2024-03-05 21:00,7.9,,3.8,50,78
162,통영,2024-03-05 22:00,8.2,,1.4,70,76
162,통영,2024-03-05 23:00,8.1,,3.2,50,74
162,통영,2024-03-06 00:00,7.9,,3.1,50,75
162,통영,2024-03-06 01:00,7.8,,2.6,50,75
162,통영,2024-03-06 02:00,7.6,,3.5,50,76
