tm,pm10,pm25,o3,no2,co,so2
2024-04-20:08,78,28,0.0084,0.0269,0.55,0.0032
2024-04-20:07,74,29,0.0230,0.0129,0.50,0.0029
2024-04-20:06,74,29,0.0171,0.0158,0.51,0.0026
2024-04-20:05,76,29,0.0234,0.0103,0.50,0.0026
2024-04-20:04,76,31,0.0168,0.0135,0.51,0.0025
2024-04-20:03,77,32,0.0242,0.0108,0.51,0.0026
2024-04-20:02,84,31,0.0245,0.0090,0.51,0.0025
2024-04-20:01,93,32,0.0224,0.0131,0.53,0.0026
2024-04-19:24,95,35,0.0322,0.0109,0.52,0.0028
2024-04-19:23,101,35,0.0414,0.0113,0.52,0.0029
2024-04-19:22,108,35,0.0382,0.0144,0.54,0.0030
2024-04-19:21,113,33,0.0501,0.0143,0.51,0.0032
2024-04-19:20,113,31,0.0497,0.0187,0.55,0.0039
2024-04-19:19,113,33,0.0569,0.0164,0.51,0.0042
2024-04-19:18,113,33,0.0630,0.0157,0.51,0.0041
2024-04-19:17,114,34,0.0753,0.0132,0.50,0.0040
2024-04-19:16,116,33,0.1041,0.0146,0.63,0.0062
2024-04-19:15,121,34,0.1140,0.0176,1.10,0.0121
2024-04-19:14,134,39,0.1014,0.0122,0.88,0.0088
2024-04-19:13,157,50,0.0807,0.0122,1.02,0.0088
2024-04-19:12,178,52,0.0734,0.0202,1.74,0.0171
2024-04-19:11,189,52,0.0585,0.0172,1.02,0.0099
2024-04-19:10,202,51,0.0357,0.0193,0.64,0.0041
2024-04-19:09,192,50,0.0190,0.0168,0.58,0.0034
2024-04-19:08,183,47,0.0081,0.0167,0.54,0.0028
2024-04-19:07,182,48,0.0048,0.0143,0.51,0.0024
2024-04-19:06,192,52,0.0074,0.0127,0.47,0.0024
2024-04-19:05,206,53,0.0075,0.0141,0.48,0.0024
2024-04-19:04,223,53,0.0122,0.0114,0.48,0.0024
2024-04-19:03,225,,0.0169,0.0119,0.49,0.0025
2024-04-19:02,225,52,0.0235,0.0088,0.49,0.0025
2024-04-19:01,225,52,0.0251,0.0125,0.53,0.0026
2024-04-18:24,225,52,0.0290,0.0104,0.56,0.0026
2024-04-18:23,225,52,0.0287,0.0142,0.58,0.0028
2024-04-18:22,224,52,0.0336,0.0138,0.60,0.0030
2024-04-18:21,222,52,0.0507,0.0118,0.57,0.0040
2024-04-18:20,219,51,0.0547,0.0150,0.56,0.0041
2024-04-18:19,210,49,0.0624,0.0149,0.60,0.0052
2024-04-18:18,197,43,0.0712,0.0114,0.53,0.0039
2024-04-18:17,184,41,0.0687,0.0137,0.51,0.0040
2024-04-18:16,173,39,0.0681,0.0112,0.49,0.0033
2024-04-18:15,172,41,0.0613,0.0059,0.43,0.0025
2024-04-18:14,172,42,0.0626,0.0055,0.45,0.0026
2024-04-18:13,166,42,0.0602,0.0066,0.49,0.0028
2024-04-18:12,141,44,0.0541,0.0107,0.50,0.0031
2024-04-18:11,110,44,0.0482,0.0093,0.50,0.0030
2024-04-18:10,104,43,0.0298,0.0146,0.51,0.0047
2024-04-18:09,98,41,0.0140,0.0212,0.53,0.0057
2024-04-18:08,92,33,0.0083,0.0175,0.49,0.0057
2024-04-18:07,92,26,0.0042,0.0165,0.47,0.0026
2024-04-18:06,90,29,0.0036,0.0177,0.46,0.0025
2024-04-18:05,105,35,0.0092,0.0122,0.45,0.0024
2024-04-18:04,113,36,0.0105,0.0149,0.46,0.0025
2024-04-18:03,113,40,0.0158,0.0114,0.47,0.0025
