tm,pm10,pm25,o3,no2,co,so2
2024-04-16:20,182,39,0.0620,0.0040,0.32,0.0020
2024-04-16:19,170,36,0.0594,0.0037,0.28,0.0020
2024-04-16:18,149,29,0.0586,0.0028,0.26,0.0019
2024-04-16:17,142,27,0.0595,0.0030,0.27,0.0019
2024-04-16:16,122,30,0.0594,0.0038,0.28,0.0019
2024-04-16:15,113,30,0.0596,0.0042,0.28,0.0019
2024-04-16:14,83,33,0.0599,0.0045,0.29,0.0018
2024-04-16:13,45,24,,,,
2024-04-16:12,19,11,,,,
2024-04-16:11,19,11,0.0523,0.0036,0.26,0.0022
2024-04-16:10,15,7,0.0493,0.0034,0.25,0.0022
2024-04-16:09,17,13,0.0218,0.0083,0.31,0.0022
2024-04-16:08,16,8,0.0087,0.0099,0.32,0.0022
2024-04-16:07,4,,0.0107,0.0075,0.28,0.0021
2024-04-16:06,7,,0.0106,0.0070,0.29,0.0021
2024-04-16:05,13,8,0.0098,0.0080,0.30,0.0022
2024-04-16:04,11,10,0.0230,0.0044,0.26,0.0021
2024-04-16:03,15,11,0.0309,0.0037,0.26,0.0022
2024-04-16:02,19,9,0.0303,0.0036,0.26,0.0022
2024-04-16:01,17,7,0.0145,0.0062,0.29,0.0022
2024-04-15:24,18,7,0.0121,0.0069,0.30,0.0022
2024-04-15:23,21,8,0.0095,0.0091,0.34,0.0022
2024-04-15:22,17,10,0.0132,0.0087,0.35,0.0023
2024-04-15:21,15,12,0.0232,0.0075,0.30,0.0022
2024-04-15:20,9,6,0.0373,0.0070,0.28,0.0022
2024-04-15:19,9,2,0.0417,0.0066,0.28,0.0023
2024-04-15:18,8,3,0.0441,0.0056,0.27,0.0022
2024-04-15:17,3,3,0.0443,0.0054,0.28,0.0023
2024-04-15:16,1,,0.0439,0.0060,0.27,0.0023
2024-04-15:15,1,,0.0467,0.0056,0.25,0.0022
2024-04-15:14,3,,0.0464,0.0053,0.25,0.0022
2024-04-15:13,2,,0.0470,0.0051,0.25,0.0022
2024-04-15:12,5,,0.0466,0.0062,0.25,0.0022
2024-04-15:11,9,8,0.0460,0.0067,0.25,0.0022
2024-04-15:10,12,,0.0433,0.0083,0.27,0.0024
2024-04-15:09,16,14,0.0491,0.0064,0.26,0.0026
2024-04-15:08,18,,0.0499,0.0061,0.26,0.0031
2024-04-15:07,21,17,0.0519,0.0057,0.27,0.0034
2024-04-15:06,19,14,0.0533,0.0049,0.27,0.0039
2024-04-15:05,20,11,0.0550,0.0041,0.27,0.0038
2024-04-15:04,21,13,0.0573,0.0043,0.28,0.0036
