tm,pm10,pm25,o3,no2,co,so2
2024-02-23:14,19,7,0.0311,0.0101,0.32,0.0023
2024-02-23:13,18,8,0.0305,0.0096,0.32,0.0022
2024-02-23:12,18,9,0.0282,0.0093,0.30,0.0022
2024-02-23:11,19,10,0.0266,0.0098,0.30,0.0023
2024-02-23:10,20,9,0.0242,0.0113,0.29,0.0023
2024-02-23:09,17,9,0.0231,0.0129,0.31,0.0023
2024-02-23:08,16,8,0.0231,0.0121,0.33,0.0023
2024-02-23:07,15,8,0.0259,0.0112,0.30,0.0023
2024-02-23:06,13,7,0.0304,0.0068,0.27,0.0022
2024-02-23:05,13,6,0.0334,0.0040,0.25,0.0022
2024-02-23:04,13,5,0.0341,0.0041,0.26,0.0023
2024-02-23:03,13,3,0.0343,0.0039,0.26,0.0021
2024-02-23:02,12,3,0.0332,0.0044,0.29,0.0022
2024-02-23:01,13,6,0.0325,0.0045,0.27,0.0022
2024-02-22:24,15,9,0.0328,0.0048,0.26,0.0022
2024-02-22:23,18,11,0.0309,0.0064,0.27,0.0022
2024-02-22:22,20,10,0.0303,0.0083,0.27,0.0022
2024-02-22:21,21,11,0.0287,0.0098,0.30,0.0023
2024-02-22:20,20,11,0.0246,0.0129,0.34,0.0023
2024-02-22:19,18,7,0.0249,0.0131,0.40,0.0022
2024-02-22:18,18,6,0.0266,0.0138,0.36,0.0023
2024-02-22:17,20,6,0.0277,0.0110,0.34,0.0023
2024-02-22:16,18,7,0.0267,0.0137,0.33,0.0023
2024-02-22:15,15,6,0.0291,0.0109,0.35,0.0022
2024-02-22:14,13,6,0.0291,0.0113,0.32,0.0023
2024-02-22:13,10,7,0.0289,0.0108,0.35,0.0023
2024-02-22:12,9,8,0.0275,0.0132,0.31,0.0022
2024-02-22:11,9,6,0.0264,0.0124,0.32,0.0021
2024-02-22:10,7,4,0.0250,0.0151,0.33,0.0021
2024-02-22:09,5,2,0.0213,0.0175,0.35,0.0021
2024-02-22:08,5,2,0.0247,0.0145,0.38,0.0022
2024-02-22:07,4,3,0.0297,0.0099,0.34,0.0022
2024-02-22:06,3,3,0.0335,0.0063,0.31,0.0021
2024-02-22:05,3,3,0.0354,0.0047,0.31,0.0022
2024-02-22:04,2,2,0.0343,0.0048,0.29,0.0021
2024-02-22:03,2,2,0.0342,0.0047,0.29,0.0021
2024-02-22:02,1,0,0.0349,0.0048,0.28,0.0021
2024-02-22:01,4,1,0.0358,0.0050,0.27,0.0021
2024-02-21:24,6,2,0.0344,0.0062,0.28,0.0021
2024-02-21:23,4,3,0.0346,0.0066,0.30,0.0021
2024-02-21:22,4,,0.0346,0.0068,0.29,0.0021
2024-02-21:21,6,4,0.0331,0.0077,0.30,0.0020
2024-02-21:20,7,5,0.0312,0.0097,0.34,0.0021
2024-02-21:19,4,3,0.0291,0.0122,0.35,0.0021
2024-02-21:18,4,2,0.0276,0.0108,0.33,0.0021
2024-02-21:17,4,3,0.0259,0.0134,0.35,0.0024
2024-02-21:16,6,4,0.0290,0.0112,0.33,0.0020
