tm,pm10,pm25,o3,no2,co,so2
2024-04-18:06,99,33,0.0219,0.0079,0.32,0.0021
2024-04-18:05,103,33,0.0242,0.0068,0.32,0.0021
2024-04-18:04,106,32,0.0290,0.0060,0.32,0.0023
2024-04-18:03,109,31,0.0301,0.0062,0.32,0.0024
2024-04-18:02,114,31,0.0316,0.0065,0.31,0.0022
2024-04-18:01,115,33,0.0342,0.0073,0.30,0.0023
2024-04-17:24,120,32,0.0365,0.0087,0.31,0.0025
2024-04-17:23,129,32,0.0372,0.0097,0.33,0.0025
2024-04-17:22,136,30,0.0448,0.0110,0.34,0.0026
2024-04-17:21,143,29,0.0496,0.0128,0.34,0.0027
2024-04-17:20,151,30,0.0573,0.0101,0.32,0.0027
2024-04-17:19,165,32,0.0587,0.0090,0.39,0.0030
2024-04-17:18,174,34,0.0623,0.0072,0.39,0.0027
2024-04-17:17,178,35,0.0619,0.0076,0.40,0.0028
2024-04-17:16,188,40,0.0606,0.0074,0.38,0.0026
2024-04-17:15,212,48,0.0617,0.0063,0.37,0.0026
2024-04-17:14,229,44,,,,
2024-04-17:13,214,35,0.0496,0.0067,0.25,0.0028
2024-04-17:12,176,29,0.0472,0.0060,0.29,0.0023
2024-04-17:11,140,27,0.0439,0.0066,0.29,0.0021
2024-04-17:10,110,25,0.0421,0.0062,0.31,0.0022
2024-04-17:09,97,22,0.0344,0.0092,0.33,0.0023
2024-04-17:08,96,24,0.0168,0.0138,0.36,0.0022
2024-04-17:07,101,26,0.0190,0.0108,0.33,0.0021
2024-04-17:06,106,24,0.0264,0.0066,0.29,0.0022
2024-04-17:05,114,24,0.0259,0.0056,0.29,0.0020
2024-04-17:04,120,25,0.0273,0.0058,0.30,0.0021
2024-04-17:03,128,25,0.0314,0.0054,0.31,0.0022
2024-04-17:02,141,24,0.0325,0.0061,0.31,0.0022
2024-04-17:01,145,26,0.0358,0.0063,0.35,0.0023
2024-04-16:24,144,25,0.0387,0.0071,0.35,0.0023
2024-04-16:23,141,25,0.0457,0.0084,0.35,0.0023
2024-04-16:22,134,24,0.0549,0.0049,0.29,0.0021
2024-04-16:21,127,22,0.0513,0.0060,0.31,0.0022
