tm,pm10,pm25,o3,no2,co,so2
2024-04-18:19,331,81,0.0386,0.0223,0.28,0.0030
2024-04-18:18,323,80,0.0535,0.0200,0.29,0.0033
2024-04-18:17,335,75,0.0611,0.0204,0.31,0.0036
2024-04-18:16,345,75,0.0575,0.0210,0.32,0.0037
2024-04-18:15,321,73,0.0666,0.0193,0.32,0.0040
2024-04-18:14,273,64,0.0832,0.0170,0.32,0.0042
2024-04-18:13,267,63,0.0754,0.0167,0.31,0.0036
2024-04-18:12,257,63,0.0568,0.0220,0.32,0.0038
2024-04-18:11,247,64,0.0418,0.0286,0.35,0.0040
2024-04-18:10,237,64,0.0247,0.0364,0.39,0.0040
2024-04-18:09,221,62,0.0124,0.0380,0.44,0.0036
2024-04-18:08,195,52,0.0205,0.0245,0.40,0.0030
2024-04-18:07,189,49,0.0200,0.0211,0.37,0.0030
2024-04-18:06,191,49,0.0252,0.0160,0.34,0.0030
2024-04-18:05,189,48,0.0315,0.0115,0.31,0.0031
2024-04-18:04,205,52,0.0335,0.0121,0.31,0.0031
2024-04-18:03,221,52,0.0363,0.0121,0.30,0.0030
2024-04-18:02,209,54,0.0322,0.0138,0.31,0.0027
2024-04-18:01,201,53,0.0321,0.0152,0.32,0.0026
2024-04-17:24,209,61,0.0321,0.0164,0.32,0.0026
2024-04-17:23,221,55,0.0352,0.0167,0.32,0.0026
2024-04-17:22,227,56,0.0364,0.0170,0.33,0.0025
2024-04-17:21,241,60,0.0331,0.0213,0.35,0.0026
2024-04-17:20,259,59,0.0322,0.0272,0.36,0.0030
2024-04-17:19,277,64,0.0486,0.0203,0.32,0.0030
2024-04-17:18,291,62,0.0579,0.0155,0.28,0.0031
2024-04-17:17,293,64,0.0609,0.0149,0.27,0.0030
2024-04-17:16,263,53,0.0672,0.0121,0.26,0.0031
2024-04-17:15,245,54,0.0689,0.0124,0.26,0.0036
2024-04-17:14,253,53,0.0665,0.0132,0.26,0.0033
2024-04-17:13,297,65,0.0531,0.0144,0.25,0.0028
2024-04-17:12,279,62,0.0432,0.0174,0.26,0.0028
2024-04-17:11,217,50,0.0314,0.0245,0.29,0.0029
2024-04-17:10,199,44,0.0257,0.0282,0.33,0.0031
2024-04-17:09,157,35,0.0201,0.0308,0.34,0.0030
2024-04-17:08,147,32,0.0224,0.0256,0.32,0.0028
2024-04-17:07,127,29,0.0289,0.0181,0.30,0.0027
2024-04-17:06,105,28,0.0281,0.0156,0.29,0.0026
2024-04-17:05,117,26,0.0350,0.0114,0.26,0.0028
2024-04-17:04,113,26,0.0377,0.0104,0.26,0.0028
2024-04-17:03,99,24,0.0374,0.0094,0.25,0.0027
2024-04-17:02,103,24,0.0361,0.0112,0.25,0.0030
2024-04-17:01,103,24,0.0361,0.0111,0.26,0.0029
2024-04-16:24,87,17,0.0379,0.0093,0.25,0.0024
2024-04-16:23,103,23,0.0379,0.0104,0.26,0.0025
2024-04-16:22,101,23,0.0384,0.0113,0.27,0.0024
2024-04-16:21,105,24,0.0421,0.0109,0.27,0.0025
