tm,pm10,pm25,o3,no2,co,so2
2024-06-17:13,13,8,0.0476,0.0050,0.21,0.0028
2024-06-17:12,14,9,0.0389,0.0077,0.23,0.0027
2024-06-17:11,14,10,0.0396,0.0060,0.22,0.0028
2024-06-17:10,11,7,0.0371,0.0065,0.22,0.0028
2024-06-17:09,13,8,0.0337,0.0077,0.22,0.0027
2024-06-17:08,11,7,0.0309,0.0064,0.21,0.0026
2024-06-17:07,11,7,0.0312,0.0055,0.21,0.0026
2024-06-17:06,11,7,0.0328,0.0042,0.20,0.0026
2024-06-17:05,11,5,0.0326,0.0040,0.19,0.0025
2024-06-17:04,12,7,0.0376,0.0040,0.20,0.0026
2024-06-17:03,11,7,0.0426,0.0040,0.20,0.0027
2024-06-17:02,12,8,0.0443,0.0040,0.20,0.0025
2024-06-17:01,14,9,0.0469,0.0038,0.20,0.0027
2024-06-16:24,14,6,0.0482,0.0044,0.20,0.0028
2024-06-16:23,15,8,0.0404,0.0051,0.20,0.0027
2024-06-16:22,15,7,0.0547,0.0046,0.20,0.0027
2024-06-16:21,14,7,0.0565,0.0047,0.20,0.0026
2024-06-16:20,13,6,0.0563,0.0053,0.21,0.0026
2024-06-16:19,12,3,0.0575,0.0054,0.21,0.0029
2024-06-16:18,12,9,0.0595,0.0043,0.20,0.0027
2024-06-16:17,12,7,0.0594,0.0042,0.19,0.0027
2024-06-16:16,11,7,0.0589,0.0042,0.20,0.0027
2024-06-16:15,12,7,0.0597,0.0041,0.20,0.0027
2024-06-16:14,12,6,0.0616,0.0040,0.20,0.0028
2024-06-16:13,10,7,0.0613,0.0039,0.20,0.0027
2024-06-16:12,13,9,0.0609,0.0036,0.21,0.0027
2024-06-16:11,12,10,0.0617,0.0038,0.22,0.0026
2024-06-16:10,12,9,0.0600,0.0035,0.22,0.0028
2024-06-16:09,13,9,0.0569,0.0035,0.21,0.0026
2024-06-16:08,13,8,0.0321,0.0037,0.19,0.0028
2024-06-16:07,15,9,0.0137,0.0038,0.19,0.0028
2024-06-16:06,17,11,0.0134,0.0042,0.19,0.0028
2024-06-16:05,15,11,0.0173,0.0040,0.19,0.0028
2024-06-16:04,21,10,0.0200,0.0036,0.18,0.0029
2024-06-16:03,26,17,0.0131,0.0040,0.19,0.0029
2024-06-16:02,30,17,0.0142,0.0040,0.18,0.0029
2024-06-16:01,33,18,0.0162,0.0042,0.19,0.0030
2024-06-15:24,32,21,0.0177,0.0044,0.20,0.0028
2024-06-15:23,31,22,0.0217,0.0055,0.19,0.0029
2024-06-15:22,31,21,0.0261,0.0048,0.20,0.0030
2024-06-15:21,32,21,0.0343,0.0045,0.20,0.0029
2024-06-15:20,32,22,0.0426,0.0049,0.19,0.0031
2024-06-15:19,28,21,0.0353,0.0048,0.18,0.0030
2024-06-15:18,25,16,0.0313,0.0048,0.17,0.0036
2024-06-15:17,29,20,0.0325,0.0045,0.17,0.0037
2024-06-15:16,29,17,0.0373,0.0065,0.26,0.0046
2024-06-15:15,27,19,0.0523,0.0077,0.40,0.0066
2024-06-15:14,30,20,0.0808,0.0097,0.48,0.0071
2024-06-15:13,21,19,0.0619,0.0068,0.27,0.0058
2024-06-15:12,20,,0.0450,0.0046,0.20,0.0056
2024-06-15:11,22,17,0.0390,0.0038,0.18,0.0071
2024-06-15:10,22,21,0.0377,0.0050,0.21,0.0035
2024-06-15:09,23,20,0.0278,0.0044,0.20,0.0034
2024-06-15:08,23,20,0.0190,0.0050,0.21,0.0031
2024-06-15:07,25,20,0.0137,0.0052,0.21,0.0031
2024-06-15:06,26,21,0.0126,0.0056,0.21,0.0031
2024-06-15:05,25,18,0.0128,0.0056,0.20,0.0031
2024-06-15:04,25,20,0.0138,0.0060,0.21,0.0033
2024-06-15:03,25,21,0.0128,0.0067,0.23,0.0033
2024-06-15:02,25,20,0.0126,0.0078,0.24,0.0035
2024-06-15:01,23,19,0.0172,0.0075,0.22,0.0038
2024-06-14:24,25,19,0.0163,0.0097,0.26,0.0039
2024-06-14:23,25,20,0.0196,0.0102,0.25,0.0049
2024-06-14:22,28,22,0.0183,0.0136,0.33,0.0053
2024-06-14:21,27,21,0.0210,0.0161,0.37,0.0061
2024-06-14:20,28,20,0.0290,0.0164,0.28,0.0051
2024-06-14:19,38,22,0.0379,0.0153,0.38,0.0062
2024-06-14:18,35,20,0.0432,0.0199,0.58,0.0091
2024-06-14:17,36,26,0.0514,0.0115,0.35,0.0059
2024-06-14:16,43,33,0.0743,0.0140,0.50,0.0088
2024-06-14:15,45,34,0.0958,0.0149,0.68,0.0106
2024-06-14:14,54,42,0.1435,0.0175,0.59,0.0114
2024-06-14:13,66,44,0.1617,0.0197,0.86,0.0145
2024-06-14:12,58,41,0.1232,0.0274,1.43,0.0210
2024-06-14:11,48,35,0.0942,0.0163,1.00,0.0112
2024-06-14:10,39,30,0.0677,0.0139,1.00,0.0089
2024-06-14:09,32,27,0.0558,0.0071,0.53,0.0037
2024-06-14:08,29,27,0.0451,0.0062,0.46,0.0032
2024-06-14:07,30,25,0.0340,0.0059,0.50,0.0029
2024-06-14:06,35,30,0.0339,0.0059,0.46,0.0031
2024-06-14:05,37,31,0.0293,0.0059,0.50,0.0030
2024-06-14:04,37,32,0.0295,0.0063,0.48,0.0030
2024-06-14:03,39,31,0.0284,0.0071,0.50,0.0031
2024-06-14:02,40,33,0.0345,0.0077,0.47,0.0032
2024-06-14:01,40,30,0.0401,0.0084,0.49,0.0036
2024-06-13:24,39,30,0.0455,0.0091,0.49,0.0035
2024-06-13:23,40,31,0.0568,0.0096,0.47,0.0039
2024-06-13:22,38,27,0.0645,0.0095,0.45,0.0045
2024-06-13:21,38,27,0.0745,0.0102,0.43,0.0048
2024-06-13:20,46,29,0.0829,0.0119,0.44,0.0059
2024-06-13:19,62,32,0.0820,0.0192,0.66,0.0099
2024-06-13:18,68,36,0.0880,0.0213,0.85,0.0127
2024-06-13:17,51,29,0.0942,0.0218,0.86,0.0113
2024-06-13:16,34,20,0.0963,0.0105,0.30,0.0063
2024-06-13:15,33,23,0.0982,0.0067,0.28,0.0047
2024-06-13:14,42,14,0.0909,0.0052,0.26,0.0036
2024-06-13:13,27,21,0.0820,0.0046,0.25,0.0030
2024-06-13:12,28,22,0.0734,0.0046,0.24,0.0031
2024-06-13:11,24,18,0.0645,0.0049,0.24,0.0033
2024-06-13:10,21,12,0.0509,0.0049,0.23,0.0029
2024-06-13:09,17,14,0.0423,0.0048,0.22,0.0030
2024-06-13:08,21,17,0.0344,0.0052,0.22,0.0030
2024-06-13:07,19,18,0.0301,0.0046,0.22,0.0027
2024-06-13:06,22,18,0.0324,0.0040,0.22,0.0028
2024-06-13:05,23,15,0.0316,0.0039,0.21,0.0029
2024-06-13:04,24,18,0.0285,0.0043,0.20,0.0029
2024-06-13:03,23,17,0.0134,0.0056,0.22,0.0031
2024-06-13:02,22,16,0.0119,0.0064,0.24,0.0030
2024-06-13:01,23,18,0.0149,0.0068,0.22,0.0031
2024-06-12:24,23,16,0.0193,0.0071,0.21,0.0033
2024-06-12:23,23,18,0.0243,0.0069,0.23,0.0038
2024-06-12:22,21,17,0.0274,0.0075,0.25,0.0042
2024-06-12:21,23,18,0.0285,0.0093,0.28,0.0045
2024-06-12:20,25,18,0.0351,0.0100,0.29,0.0051
