tm,pm10,pm25,o3,no2,co,so2
2024-04-25:05,16,4,0.0268,0.0038,0.29,0.0022
2024-04-25:04,22,2,0.0278,0.0029,0.29,0.0023
2024-04-25:03,18,3,0.0246,0.0034,0.30,0.0024
2024-04-25:02,19,8,0.0271,0.0034,0.29,0.0023
2024-04-25:01,11,8,0.0271,0.0040,0.30,0.0023
2024-04-24:24,24,8,0.0268,0.0051,0.31,0.0023
2024-04-24:23,24,0,0.0258,0.0080,0.34,0.0023
2024-04-24:22,26,3,0.0266,0.0087,0.34,0.0024
2024-04-24:21,23,4,0.0315,0.0076,0.31,0.0024
2024-04-24:20,23,8,0.0433,0.0047,0.30,0.0025
2024-04-24:19,23,10,0.0453,0.0038,0.29,0.0028
2024-04-24:18,28,10,0.0466,0.0045,0.30,0.0029
2024-04-24:17,34,12,0.0503,0.0038,0.31,0.0029
2024-04-24:16,,,,,,
2024-04-24:15,,,,,,
2024-04-24:14,,,,,,
2024-04-24:13,,,,,,
2024-04-24:12,10,5,0.0359,0.0060,0.29,0.0024
2024-04-24:11,6,4,0.0321,0.0051,0.30,0.0024
2024-04-24:10,9,4,0.0323,0.0032,0.29,0.0023
2024-04-24:09,11,1,0.0291,0.0040,0.31,0.0023
2024-04-24:08,12,0,0.0156,0.0101,0.37,0.0024
2024-04-24:07,8,3,0.0129,0.0086,0.33,0.0023
2024-04-24:06,13,4,0.0176,0.0047,0.30,0.0023
2024-04-24:05,9,3,0.0217,0.0047,0.30,0.0023
2024-04-24:04,10,4,0.0198,0.0069,0.32,0.0024
2024-04-24:03,8,3,0.0188,0.0041,0.30,0.0023
2024-04-24:02,8,1,0.0211,0.0039,0.29,0.0024
2024-04-24:01,2,,0.0254,0.0047,0.28,0.0024
2024-04-23:24,5,,0.0287,0.0044,0.27,0.0024
2024-04-23:23,8,,0.0340,0.0034,0.30,0.0022
2024-04-23:22,6,2,0.0351,0.0043,0.27,0.0023
2024-04-23:21,18,4,0.0340,0.0055,0.28,0.0023
2024-04-23:20,35,11,0.0322,0.0067,0.28,0.0023
2024-04-23:19,32,12,0.0353,0.0079,0.30,0.0026
2024-04-23:18,34,13,0.0374,0.0096,0.29,0.0029
2024-04-23:17,26,14,0.0386,0.0119,0.28,0.0036
2024-04-23:16,29,12,0.0437,0.0094,0.28,0.0038
2024-04-23:15,24,5,0.0491,0.0082,0.28,0.0033
2024-04-23:14,27,11,0.0497,0.0055,0.25,0.0027
2024-04-23:13,28,7,0.0534,0.0039,0.26,0.0026
2024-04-23:12,29,12,0.0531,0.0063,0.27,0.0029
2024-04-23:11,26,14,0.0540,0.0073,0.31,0.0032
2024-04-23:10,24,17,0.0558,0.0064,0.29,0.0027
2024-04-23:09,24,16,0.0537,0.0074,0.30,0.0025
2024-04-23:08,20,10,0.0533,0.0065,0.31,0.0027
2024-04-23:07,23,9,0.0555,0.0047,0.30,0.0027
2024-04-23:06,25,14,0.0564,0.0035,0.29,0.0026
2024-04-23:05,20,10,0.0572,0.0027,0.29,0.0025
2024-04-23:04,27,12,0.0565,0.0028,0.28,0.0025
2024-04-23:03,29,11,0.0479,0.0035,0.29,0.0025
2024-04-23:02,27,16,0.0455,0.0034,0.30,0.0024
2024-04-23:01,14,,0.0505,0.0031,0.28,0.0025
2024-04-22:24,25,9,0.0502,0.0032,0.28,0.0025
2024-04-22:23,21,8,0.0450,0.0046,0.29,0.0024
2024-04-22:22,26,11,0.0416,0.0058,0.30,0.0024
2024-04-22:21,27,10,0.0390,0.0069,0.30,0.0025
2024-04-22:20,28,10,0.0423,0.0082,0.29,0.0028
2024-04-22:19,22,9,0.0396,0.0109,0.30,0.0027
2024-04-22:18,24,3,0.0397,0.0081,0.29,0.0024
2024-04-22:17,27,0,0.0386,0.0071,0.29,0.0024
2024-04-22:16,20,11,0.0404,0.0067,0.29,0.0024
2024-04-22:15,22,7,0.0401,0.0071,0.29,0.0025
2024-04-22:14,22,8,0.0392,0.0090,0.33,0.0024
2024-04-22:13,17,10,0.0419,0.0080,0.32,0.0024
2024-04-22:12,16,11,0.0426,0.0084,0.31,0.0024
2024-04-22:11,13,5,0.0441,0.0074,0.32,0.0024
2024-04-22:10,23,13,0.0383,0.0118,0.35,0.0023
2024-04-22:09,29,18,0.0356,0.0114,0.35,0.0024
2024-04-22:08,30,19,0.0283,0.0109,0.39,0.0024
2024-04-22:07,34,18,0.0252,0.0070,0.36,0.0023
2024-04-22:06,32,19,0.0270,0.0044,0.34,0.0023
2024-04-22:05,33,15,0.0267,0.0033,0.33,0.0022
2024-04-22:04,42,15,0.0297,0.0042,0.32,0.0024
2024-04-22:03,36,16,0.0369,0.0038,0.30,0.0022
2024-04-22:02,37,17,0.0479,0.0039,0.30,0.0023
2024-04-22:01,27,4,0.0483,0.0043,0.30,0.0024
2024-04-21:24,16,4,0.0482,0.0031,0.30,0.0023
2024-04-21:23,7,0,0.0464,0.0028,0.30,0.0022
2024-04-21:22,7,0,0.0441,0.0031,0.30,0.0021
2024-04-21:21,8,,0.0411,0.0044,0.30,0.0022
2024-04-21:20,8,2,0.0396,0.0056,0.30,0.0023
2024-04-21:19,10,2,0.0446,0.0063,0.31,0.0025
2024-04-21:18,8,6,0.0470,0.0066,0.32,0.0025
2024-04-21:17,7,4,0.0475,0.0066,0.32,0.0024
2024-04-21:16,8,2,0.0441,0.0079,0.30,0.0024
2024-04-21:15,9,3,0.0439,0.0061,0.30,0.0025
2024-04-21:14,2,,0.0434,0.0073,0.29,0.0023
2024-04-21:13,2,1,0.0430,0.0073,0.28,0.0021
2024-04-21:12,3,,0.0412,0.0088,0.27,0.0022
2024-04-21:11,5,1,0.0412,0.0078,0.26,0.0022
2024-04-21:10,12,,0.0390,0.0060,0.28,0.0023
2024-04-21:09,14,,0.0360,0.0069,0.29,0.0023
2024-04-21:08,7,6,0.0336,0.0077,0.29,0.0022
2024-04-21:07,10,4,0.0268,0.0085,0.29,0.0023
2024-04-21:06,7,3,0.0300,0.0072,0.27,0.0023
2024-04-21:05,6,2,0.0302,0.0086,0.26,0.0022
2024-04-21:04,4,,0.0372,0.0059,0.26,0.0023
2024-04-21:03,4,,0.0424,0.0039,0.26,0.0022
2024-04-21:02,4,,0.0453,0.0039,0.26,0.0023
2024-04-21:01,4,,0.0469,0.0035,0.27,0.0022
2024-04-20:24,2,,0.0486,0.0031,0.26,0.0024
2024-04-20:23,4,1,0.0490,0.0039,0.26,0.0025
2024-04-20:22,2,,0.0478,0.0052,0.26,0.0027
2024-04-20:21,1,,0.0496,0.0052,0.25,0.0027
2024-04-20:20,3,,0.0515,0.0052,0.25,0.0026
2024-04-20:19,1,,0.0551,0.0042,0.25,0.0024
2024-04-20:18,2,0,0.0563,0.0040,0.25,0.0024
2024-04-20:17,2,,0.0576,0.0032,0.24,0.0025
2024-04-20:16,6,,0.0557,0.0040,0.25,0.0025
2024-04-20:15,36,11,0.0570,0.0038,0.26,0.0025
2024-04-20:14,53,18,0.0548,0.0051,0.29,0.0027
2024-04-20:13,60,28,0.0492,0.0089,0.34,0.0028
2024-04-20:12,91,30,0.0462,0.0127,0.35,0.0028
2024-04-20:11,128,36,0.0430,0.0148,0.35,0.0030
2024-04-20:10,126,37,0.0392,0.0197,0.36,0.0033
2024-04-20:09,126,44,0.0366,0.0191,0.35,0.0035
2024-04-20:08,99,24,0.0389,0.0163,0.35,0.0032
2024-04-20:07,84,22,0.0380,0.0119,0.35,0.0027
2024-04-20:06,83,21,0.0432,0.0068,0.32,0.0026
2024-04-20:05,82,22,0.0418,0.0066,0.33,0.0028
2024-04-20:04,83,18,0.0494,0.0046,0.31,0.0028
2024-04-20:03,97,20,0.0504,0.0074,0.34,0.0031
2024-04-20:02,98,16,0.0512,0.0080,0.34,0.0033
