아주동 ( 경남 거제시 아주동 산164-1 거제시 옥포 유해대기측정소 ),,,,,,,,,,,,
,,,,,,,,,,,,
날짜,PM10,,PM2.5,,오존,,이산화질소,,일산화탄소,,아황산가스,
(년-월-일:시),(㎍/㎥),,(㎍/㎥),,(ppm),,(ppm),,(ppm),,(ppm),
,등급,1시간,등급,1시간,등급,1시간,등급,1시간,등급,1시간,등급,1시간
2024-03-20:02,보통,39,좋음,14,보통,0.0486,좋음,0.0027,좋음,0.29,좋음,0.0023
2024-03-20:01,보통,57,보통,20,보통,0.0493,좋음,0.0032,좋음,0.29,좋음,0.0023
2024-03-19:24,보통,80,보통,25,보통,0.0514,좋음,0.0036,좋음,0.31,좋음,0.0022
2024-03-19:23,나쁨,106,보통,29,보통,0.0548,좋음,0.0044,좋음,0.36,좋음,0.0023
2024-03-19:22,나쁨,119,보통,33,보통,0.0537,좋음,0.0055,좋음,0.38,좋음,0.0023
2024-03-19:21,나쁨,114,나쁨,37,보통,0.0553,좋음,0.0049,좋음,0.38,좋음,0.0026
2024-03-19:20,나쁨,93,나쁨,36,보통,0.0495,좋음,0.0066,좋음,0.40,좋음,0.0028
2024-03-19:19,보통,63,보통,20,보통,0.0512,좋음,0.0068,좋음,0.46,좋음,0.0027
2024-03-19:18,보통,45,좋음,13,보통,0.0540,좋음,0.0063,좋음,0.42,좋음,0.0025
2024-03-19:17,보통,39,좋음,13,보통,0.0566,좋음,0.0043,좋음,0.32,좋음,0.0025
2024-03-19:16,보통,38,좋음,12,보통,0.0579,좋음,0.0031,좋음,0.29,좋음,0.0024
2024-03-19:15,보통,38,좋음,14,보통,0.0579,좋음,0.0032,좋음,0.28,좋음,0.0023
2024-03-19:14,,,,,,,,,,,,
2024-03-19:13,,,,,,,,,,,,
2024-03-19:12,,,,,,,,,,,,
2024-03-19:11,좋음,29,좋음,9,보통,0.0530,좋음,0.0052,좋음,0.41,좋음,0.0040
2024-03-19:10,좋음,30,좋음,8,보통,0.0520,좋음,0.0045,좋음,0.38,좋음,0.0034
2024-03-19:09,보통,31,좋음,8,보통,0.0500,좋음,0.0063,좋음,0.32,좋음,0.0028
2024-03-19:08,보통,33,좋음,9,보통,0.0500,좋음,0.0048,좋음,0.33,좋음,0.0032
2024-03-19:07,보통,37,좋음,10,보통,0.0500,좋음,0.0049,좋음,0.38,좋음,0.0035
2024-03-19:06,보통,45,좋음,12,보통,0.0500,좋음,0.0065,좋음,0.45,좋음,0.0040
2024-03-19:05,보통,54,좋음,13,보통,0.0520,좋음,0.0052,좋음,0.44,좋음,0.0040
2024-03-19:04,보통,54,좋음,13,보통,0.0550,좋음,0.0043,좋음,0.36,좋음,0.0030
2024-03-19:03,보통,46,좋음,11,보통,0.0580,좋음,0.0044,좋음,0.34,좋음,0.0026
2024-03-19:02,보통,33,좋음,10,보통,0.0570,좋음,0.0042,좋음,0.33,좋음,0.0024
2024-03-19:01,좋음,28,좋음,9,보통,0.0530,좋음,0.0041,좋음,0.30,좋음,0.0024
2024-03-18:24,좋음,28,좋음,9,보통,0.0460,좋음,0.0042,좋음,0.28,좋음,0.0022
2024-03-18:23,좋음,29,좋음,9,보통,0.0490,좋음,0.0042,좋음,0.28,좋음,0.0021
2024-03-18:22,좋음,30,좋음,9,보통,0.0470,좋음,0.0047,좋음,0.29,좋음,0.0022
2024-03-18:21,좋음,30,좋음,10,보통,0.0490,좋음,0.0056,좋음,0.30,좋음,0.0023
2024-03-18:20,보통,31,좋음,10,보통,0.0450,좋음,0.0055,좋음,0.29,좋음,0.0022
2024-03-18:19,보통,34,좋음,10,보통,0.0510,좋음,0.0066,좋음,0.29,좋음,0.0023
2024-03-18:18,보통,36,좋음,11,보통,0.0540,좋음,0.0039,좋음,0.31,좋음,0.0022
2024-03-18:17,보통,39,좋음,11,보통,0.0540,좋음,0.0044,좋음,0.29,좋음,0.0024
2024-03-18:16,보통,41,좋음,11,보통,0.0540,좋음,0.0050,좋음,0.29,좋음,0.0024
2024-03-18:15,보통,52,좋음,12,보통,0.0530,좋음,0.0050,좋음,0.30,좋음,0.0023
2024-03-18:14,보통,65,보통,17,보통,0.0520,좋음,0.0050,좋음,0.31,좋음,0.0024
2024-03-18:13,보통,80,보통,22,보통,0.0510,좋음,0.0061,좋음,0.32,좋음,0.0025
2024-03-18:12,나쁨,92,보통,24,보통,0.0390,좋음,0.0150,좋음,0.35,좋음,0.0028
2024-03-18:11,나쁨,98,보통,24,보통,0.0360,좋음,0.0169,좋음,0.38,좋음,0.0029
2024-03-18:10,나쁨,93,보통,22,보통,0.0350,좋음,0.0166,좋음,0.39,좋음,0.0027
2024-03-18:09,나쁨,96,보통,21,보통,0.0320,좋음,0.0188,좋음,0.38,좋음,0.0028
2024-03-18:08,나쁨,103,보통,23,좋음,0.0300,좋음,0.0116,좋음,0.38,좋음,0.0025
2024-03-18:07,나쁨,113,보통,24,좋음,0.0280,좋음,0.0137,좋음,0.39,좋음,0.0024
2024-03-18:06,나쁨,116,보통,24,보통,0.0350,좋음,0.0060,좋음,0.40,좋음,0.0024
2024-03-18:05,나쁨,119,보통,22,보통,0.0370,좋음,0.0051,좋음,0.38,좋음,0.0023
2024-03-18:04,나쁨,115,보통,20,보통,0.0380,좋음,0.0053,좋음,0.38,좋음,0.0023
2024-03-18:03,나쁨,101,보통,21,보통,0.0410,좋음,0.0051,좋음,0.38,좋음,0.0024
2024-03-18:02,나쁨,89,보통,21,보통,0.0390,좋음,0.0057,좋음,0.39,좋음,0.0025
2024-03-18:01,나쁨,88,보통,21,보통,0.0400,좋음,0.0082,좋음,0.42,좋음,0.0029
2024-03-17:24,나쁨,87,보통,21,보통,0.0380,좋음,0.0101,좋음,0.40,좋음,0.0027
2024-03-17:23,나쁨,84,보통,20,보통,0.0360,좋음,0.0101,좋음,0.37,좋음,0.0026
2024-03-17:22,보통,78,보통,22,보통,0.0420,좋음,0.0072,좋음,0.36,좋음,0.0027
2024-03-17:21,보통,68,보통,20,보통,0.0460,좋음,0.0059,좋음,0.34,좋음,0.0023
2024-03-17:20,보통,49,보통,16,보통,0.0480,좋음,0.0060,좋음,0.34,좋음,0.0021
2024-03-17:19,보통,44,좋음,15,보통,0.0520,좋음,0.0070,좋음,0.34,좋음,0.0022
2024-03-17:18,보통,50,보통,16,보통,0.0590,좋음,0.0059,좋음,0.34,좋음,0.0022
2024-03-17:17,보통,44,좋음,14,보통,0.0620,좋음,0.0053,좋음,0.35,좋음,0.0022
2024-03-17:16,보통,31,좋음,12,보통,0.0640,좋음,0.0052,좋음,0.37,좋음,0.0024
2024-03-17:15,좋음,21,좋음,9,보통,0.0650,좋음,0.0050,좋음,0.38,좋음,0.0025
2024-03-17:14,좋음,15,좋음,9,보통,0.0620,좋음,0.0044,좋음,0.33,좋음,0.0022
2024-03-17:13,좋음,15,좋음,12,보통,0.0600,좋음,0.0043,좋음,0.35,좋음,0.0024
2024-03-17:12,좋음,13,좋음,12,보통,0.0590,좋음,0.0054,좋음,0.43,좋음,0.0028
2024-03-17:11,좋음,15,좋음,11,보통,0.0560,좋음,0.0062,좋음,0.42,좋음,0.0032
2024-03-17:10,좋음,17,좋음,12,보통,0.0540,좋음,0.0056,좋음,0.41,좋음,0.0031
2024-03-17:09,좋음,18,좋음,11,보통,0.0520,좋음,0.0061,좋음,0.38,좋음,0.0026
2024-03-17:08,좋음,17,좋음,11,보통,0.0560,좋음,0.0056,좋음,0.35,좋음,0.0024
2024-03-17:07,좋음,21,좋음,12,보통,0.0560,좋음,0.0052,좋음,0.37,좋음,0.0023
2024-03-17:06,좋음,25,좋음,13,보통,0.0540,좋음,0.0055,좋음,0.40,좋음,0.0027
2024-03-17:05,좋음,25,좋음,14,보통,0.0570,좋음,0.0055,좋음,0.38,좋음,0.0028
2024-03-17:04,좋음,26,좋음,15,보통,0.0500,좋음,0.0067,좋음,0.37,좋음,0.0030
2024-03-17:03,좋음,22,좋음,15,보통,0.0550,좋음,0.0068,좋음,0.37,좋음,0.0031
2024-03-17:02,좋음,17,좋음,15,보통,0.0570,좋음,0.0062,좋음,0.32,좋음,0.0024
2024-03-17:01,좋음,17,좋음,11,보통,0.0540,좋음,0.0059,좋음,0.31,좋음,0.0023
2024-03-16:24,좋음,19,좋음,9,보통,0.0630,좋음,0.0054,좋음,0.31,좋음,0.0023
2024-03-16:23,좋음,26,좋음,11,보통,0.0660,좋음,0.0057,좋음,0.30,좋음,0.0024
2024-03-16:22,좋음,30,좋음,13,보통,0.0630,좋음,0.0073,좋음,0.31,좋음,0.0026
2024-03-16:21,보통,32,좋음,14,보통,0.0640,좋음,0.0073,좋음,0.31,좋음,0.0027
2024-03-16:20,보통,35,좋음,14,보통,0.0670,좋음,0.0095,좋음,0.36,좋음,0.0028
2024-03-16:19,보통,38,보통,16,보통,0.0710,좋음,0.0098,좋음,0.37,좋음,0.0028
2024-03-16:18,보통,38,보통,18,보통,0.0780,좋음,0.0099,좋음,0.39,좋음,0.0030
2024-03-16:17,보통,43,보통,21,보통,0.0820,좋음,0.0091,좋음,0.40,좋음,0.0033
2024-03-16:16,보통,45,보통,24,보통,0.0800,좋음,0.0090,좋음,0.38,좋음,0.0032
2024-03-16:15,보통,48,보통,27,보통,0.0780,좋음,0.0101,좋음,0.39,좋음,0.0033
2024-03-16:14,보통,52,보통,27,보통,0.0720,좋음,0.0127,좋음,0.40,좋음,0.0035
2024-03-16:13,보통,55,보통,29,보통,0.0710,좋음,0.0104,좋음,0.40,좋음,0.0038
2024-03-16:12,보통,55,보통,30,보통,0.0640,좋음,0.0123,좋음,0.39,좋음,0.0038
2024-03-16:11,보통,50,보통,28,보통,0.0480,좋음,0.0241,좋음,0.38,좋음,0.0036
2024-03-16:10,보통,36,보통,19,보통,0.0310,보통,0.0414,좋음,0.39,좋음,0.0036
2024-03-16:09,좋음,28,좋음,15,보통,0.0320,좋음,0.0275,좋음,0.39,좋음,0.0026
2024-03-16:08,좋음,28,좋음,15,보통,0.0470,좋음,0.0080,좋음,0.37,좋음,0.0025
2024-03-16:07,좋음,27,좋음,15,보통,0.0500,좋음,0.0064,좋음,0.32,좋음,0.0025
2024-03-16:06,좋음,28,좋음,15,보통,0.0530,좋음,0.0063,좋음,0.29,좋음,0.0025
2024-03-16:05,좋음,28,좋음,14,보통,0.0550,좋음,0.0047,좋음,0.28,좋음,0.0026
2024-03-16:04,,,좋음,13,보통,0.0560,좋음,0.0050,좋음,0.29,좋음,0.0026
2024-03-16:03,좋음,29,좋음,14,보통,0.0520,좋음,0.0054,좋음,0.30,좋음,0.0026
2024-03-16:02,좋음,29,좋음,14,보통,0.0490,좋음,0.0055,좋음,0.31,좋음,0.0025
2024-03-16:01,좋음,29,보통,18,보통,0.0490,좋음,0.0060,좋음,0.31,좋음,0.0025
2024-03-15:24,좋음,29,보통,22,보통,0.0560,좋음,0.0079,좋음,0.33,좋음,0.0027
2024-03-15:23,좋음,29,보통,21,보통,0.0590,좋음,0.0111,좋음,0.39,좋음,0.0032
2024-03-15:22,좋음,29,보통,20,보통,0.0600,좋음,0.0145,좋음,0.41,좋음,0.0031
2024-03-15:21,좋음,28,보통,19,보통,0.0640,좋음,0.0141,좋음,0.42,좋음,0.0027
2024-03-15:20,좋음,27,보통,19,보통,0.0730,좋음,0.0070,좋음,0.35,좋음,0.0028
2024-03-15:19,좋음,26,보통,17,보통,0.0740,좋음,0.0063,좋음,0.35,좋음,0.0027
2024-03-15:18,좋음,21,좋음,13,보통,0.0780,좋음,0.0071,좋음,0.41,좋음,0.0031
2024-03-15:17,좋음,13,좋음,8,나쁨,0.0930,좋음,0.0090,좋음,0.47,좋음,0.0043
2024-03-15:16,좋음,8,좋음,7,보통,0.0690,좋음,0.0074,좋음,0.41,좋음,0.0037
2024-03-15:15,좋음,14,좋음,11,보통,0.0610,좋음,0.0042,좋음,0.30,좋음,0.0024
2024-03-15:14,좋음,25,보통,17,보통,0.0610,좋음,0.0044,좋음,0.31,좋음,0.0026
2024-03-15:13,좋음,30,보통,22,보통,0.0620,좋음,0.0091,좋음,0.33,좋음,0.0027
2024-03-15:12,좋음,28,보통,19,보통,0.0520,좋음,0.0217,좋음,0.38,좋음,0.0031
2024-03-15:11,좋음,28,보통,18,보통,0.0510,좋음,0.0153,좋음,0.37,좋음,0.0028
2024-03-15:10,좋음,28,보통,17,보통,0.0480,좋음,0.0182,좋음,0.38,좋음,0.0026
2024-03-15:09,좋음,28,보통,16,보통,0.0410,좋음,0.0202,좋음,0.72,좋음,0.0025
2024-03-15:08,좋음,30,보통,17,보통,0.0500,좋음,0.0086,좋음,0.37,좋음,0.0026
2024-03-15:07,좋음,30,보통,18,보통,0.0440,좋음,0.0120,좋음,0.32,좋음,0.0025
2024-03-15:06,보통,33,보통,22,보통,0.0480,좋음,0.0096,좋음,0.31,좋음,0.0025
2024-03-15:05,보통,35,보통,22,보통,0.0520,좋음,0.0055,좋음,0.33,좋음,0.0025
2024-03-15:04,보통,36,보통,23,보통,0.0490,좋음,0.0052,좋음,0.34,좋음,0.0025
2024-03-15:03,보통,38,보통,24,보통,0.0510,좋음,0.0059,좋음,0.33,좋음,0.0025
2024-03-15:02,보통,41,보통,25,보통,0.0510,좋음,0.0060,좋음,0.24,좋음,0.0027
2024-03-15:01,보통,41,보통,26,보통,0.0520,좋음,0.0078,좋음,0.18,좋음,0.0030
2024-03-14:24,보통,43,보통,28,보통,0.0560,좋음,0.0107,좋음,0.40,좋음,0.0029
2024-03-14:23,보통,42,보통,31,보통,0.0550,좋음,0.0135,좋음,0.42,좋음,0.0028
2024-03-14:22,보통,41,보통,26,보통,0.0560,좋음,0.0160,좋음,0.43,좋음,0.0030
2024-03-14:21,보통,41,보통,27,보통,0.0690,좋음,0.0092,좋음,0.39,좋음,0.0029
2024-03-14:20,보통,42,보통,27,보통,0.0700,좋음,0.0095,좋음,0.38,좋음,0.0028
2024-03-14:19,보통,42,보통,29,보통,0.0760,좋음,0.0086,좋음,0.39,좋음,0.0029
2024-03-14:18,보통,41,보통,27,나쁨,0.0910,좋음,0.0098,좋음,0.54,좋음,0.0045
2024-03-14:17,보통,38,보통,26,보통,0.0780,좋음,0.0101,좋음,0.49,좋음,0.0038
2024-03-14:16,보통,42,보통,27,보통,0.0730,좋음,0.0083,좋음,0.40,좋음,0.0033
2024-03-14:15,보통,46,보통,29,보통,0.0740,좋음,0.0090,좋음,0.39,좋음,0.0030
2024-03-14:14,보통,52,보통,30,보통,0.0740,좋음,0.0085,좋음,0.40,좋음,0.0031
2024-03-14:13,보통,52,보통,32,보통,0.0750,좋음,0.0082,좋음,0.43,좋음,0.0031
2024-03-14:12,보통,49,보통,34,보통,0.0720,좋음,0.0093,좋음,0.43,좋음,0.0032
2024-03-14:11,보통,47,보통,34,보통,0.0650,좋음,0.0134,좋음,0.43,좋음,0.0031
2024-03-14:10,보통,48,보통,34,보통,0.0630,좋음,0.0129,좋음,0.43,좋음,0.0031
2024-03-14:09,보통,46,보통,33,보통,0.0540,좋음,0.0204,좋음,0.53,좋음,0.0031
2024-03-14:08,보통,46,보통,32,보통,0.0520,좋음,0.0147,좋음,0.42,좋음,0.0028
2024-03-14:07,보통,48,보통,30,보통,0.0580,좋음,0.0114,좋음,0.42,좋음,0.0028
2024-03-14:06,보통,47,보통,27,보통,0.0680,좋음,0.0080,좋음,0.41,좋음,0.0030
2024-03-14:05,보통,35,보통,23,보통,0.0690,좋음,0.0059,좋음,0.40,좋음,0.0029
2024-03-14:04,좋음,25,보통,16,보통,0.0680,좋음,0.0052,좋음,0.38,좋음,0.0029
2024-03-14:03,좋음,19,좋음,7,보통,0.0620,좋음,0.0047,좋음,0.36,좋음,0.0027
2024-03-14:02,좋음,16,좋음,4,보통,0.0550,좋음,0.0037,좋음,0.32,좋음,0.0024
2024-03-14:01,좋음,14,좋음,6,보통,0.0530,좋음,0.0036,좋음,0.29,좋음,0.0024
2024-03-13:24,좋음,14,좋음,7,보통,0.0490,좋음,0.0057,좋음,0.32,좋음,0.0026
2024-03-13:23,좋음,17,좋음,6,보통,0.0450,좋음,0.0063,좋음,0.33,좋음,0.0025
2024-03-13:22,좋음,22,좋음,8,보통,0.0450,좋음,0.0088,좋음,0.33,좋음,0.0024
2024-03-13:21,좋음,21,좋음,10,보통,0.0530,좋음,0.0067,좋음,0.32,좋음,0.0022
2024-03-13:20,좋음,19,좋음,11,보통,0.0590,좋음,0.0054,좋음,0.34,좋음,0.0024
2024-03-13:19,좋음,17,좋음,12,보통,0.0600,좋음,0.0047,좋음,0.33,좋음,0.0024
2024-03-13:18,좋음,18,좋음,13,보통,0.0730,좋음,0.0062,좋음,0.38,좋음,0.0030
2024-03-13:17,좋음,17,좋음,12,보통,0.0700,좋음,0.0077,좋음,0.41,좋음,0.0032
2024-03-13:16,좋음,18,좋음,11,보통,0.0680,좋음,0.0059,좋음,0.44,좋음,0.0029
2024-03-13:15,좋음,21,좋음,14,보통,0.0630,좋음,0.0076,좋음,0.45,좋음,0.0029
2024-03-13:14,좋음,22,보통,16,보통,0.0620,좋음,0.0083,좋음,0.49,좋음,0.0029
2024-03-13:13,좋음,26,보통,19,보통,0.0570,좋음,0.0062,좋음,0.45,좋음,0.0027
2024-03-13:12,좋음,29,보통,21,보통,0.0460,좋음,0.0125,좋음,0.41,좋음,0.0023
2024-03-13:11,좋음,30,보통,22,보통,0.0480,좋음,0.0103,좋음,0.43,좋음,0.0022
2024-03-13:10,보통,33,보통,25,보통,0.0470,좋음,0.0089,좋음,0.44,좋음,0.0021
2024-03-13:09,보통,34,보통,25,보통,0.0370,좋음,0.0132,좋음,0.47,좋음,0.0021
2024-03-13:08,보통,33,보통,24,좋음,0.0280,좋음,0.0092,좋음,0.44,좋음,0.0020
2024-03-13:07,보통,34,보통,24,좋음,0.0240,좋음,0.0092,좋음,0.37,좋음,0.0021
2024-03-13:06,보통,33,보통,23,좋음,0.0290,좋음,0.0054,좋음,0.35,좋음,0.0021
2024-03-13:05,보통,33,보통,23,좋음,0.0290,좋음,0.0059,좋음,0.36,좋음,0.0020
2024-03-13:04,좋음,29,보통,24,좋음,0.0260,좋음,0.0070,좋음,0.36,좋음,0.0023
2024-03-13:03,좋음,28,보통,21,좋음,0.0260,좋음,0.0072,좋음,0.35,좋음,0.0021
2024-03-13:02,좋음,26,보통,18,좋음,0.0250,좋음,0.0073,좋음,0.36,좋음,0.0020
2024-03-13:01,좋음,23,좋음,15,좋음,0.0290,좋음,0.0072,좋음,0.40,좋음,0.0021
2024-03-12:24,좋음,20,좋음,14,보통,0.0330,좋음,0.0064,좋음,0.41,좋음,0.0022
2024-03-12:23,좋음,15,좋음,12,보통,0.0350,좋음,0.0075,좋음,0.37,좋음,0.0022
2024-03-12:22,좋음,11,좋음,9,보통,0.0340,좋음,0.0112,좋음,0.35,좋음,0.0023
2024-03-12:21,좋음,13,좋음,8,보통,0.0370,좋음,0.0073,좋음,0.31,좋음,0.0022
2024-03-12:20,좋음,18,좋음,11,보통,0.0380,좋음,0.0074,좋음,0.31,좋음,0.0022
2024-03-12:19,좋음,22,좋음,14,보통,0.0380,좋음,0.0124,좋음,0.39,좋음,0.0022
2024-03-12:18,좋음,24,좋음,13,보통,0.0450,좋음,0.0086,좋음,0.34,좋음,0.0023
2024-03-12:17,좋음,19,좋음,8,보통,0.0420,좋음,0.0147,좋음,0.35,좋음,0.0023
2024-03-12:16,좋음,15,좋음,5,보통,0.0480,좋음,0.0064,좋음,0.29,좋음,0.0022
2024-03-12:15,좋음,13,좋음,4,보통,0.0460,좋음,0.0066,좋음,0.28,좋음,0.0022
2024-03-12:14,좋음,13,좋음,5,보통,0.0490,좋음,0.0038,좋음,0.27,좋음,0.0022
2024-03-12:13,좋음,13,좋음,5,보통,0.0480,좋음,0.0049,좋음,0.27,좋음,0.0023
2024-03-12:12,좋음,13,좋음,4,보통,0.0450,좋음,0.0060,좋음,0.28,좋음,0.0022
2024-03-12:11,좋음,14,좋음,4,보통,0.0440,좋음,0.0056,좋음,0.28,좋음,0.0022
2024-03-12:10,좋음,12,좋음,4,보통,0.0400,좋음,0.0069,좋음,0.30,좋음,0.0021
2024-03-12:09,좋음,10,좋음,6,보통,0.0380,좋음,0.0097,좋음,0.31,좋음,0.0022
2024-03-12:08,좋음,13,좋음,12,보통,0.0340,좋음,0.0070,좋음,0.30,좋음,0.0021
2024-03-12:07,좋음,13,,,보통,0.0310,좋음,0.0090,좋음,0.32,좋음,0.0021
2024-03-12:06,좋음,14,,,보통,0.0350,좋음,0.0054,좋음,0.30,좋음,0.0023
2024-03-12:05,좋음,17,좋음,11,보통,0.0370,좋음,0.0049,좋음,0.32,좋음,0.0023
2024-03-12:04,좋음,18,좋음,10,보통,0.0310,좋음,0.0064,좋음,0.31,좋음,0.0024
2024-03-12:03,좋음,19,좋음,7,좋음,0.0250,좋음,0.0094,좋음,0.31,좋음,0.0025
2024-03-12:02,좋음,16,좋음,4,좋음,0.0260,좋음,0.0103,좋음,0.29,좋음,0.0025
2024-03-12:01,좋음,10,좋음,2,보통,0.0310,좋음,0.0081,좋음,0.29,좋음,0.0023
2024-03-11:24,좋음,5,좋음,3,보통,0.0380,좋음,0.0042,좋음,0.28,좋음,0.0024
2024-03-11:23,좋음,6,좋음,1,보통,0.0410,좋음,0.0034,좋음,0.27,좋음,0.0025
2024-03-11:22,좋음,3,좋음,1,보통,0.0440,좋음,0.0027,좋음,0.26,좋음,0.0026
2024-03-11:21,좋음,5,좋음,0,보통,0.0430,좋음,0.0031,좋음,0.25,좋음,0.0026
2024-03-11:20,좋음,6,좋음,1,보통,0.0380,좋음,0.0062,좋음,0.28,좋음,0.0026
2024-03-11:19,좋음,7,좋음,4,보통,0.0400,좋음,0.0051,좋음,0.27,좋음,0.0029
2024-03-11:18,좋음,11,좋음,3,보통,0.0400,좋음,0.0083,좋음,0.28,좋음,0.0030
2024-03-11:17,,,,,,,,,,,,
2024-03-11:16,,,,,,,,,,,,
2024-03-11:15,좋음,16,좋음,6,보통,0.0560,좋음,0.0069,좋음,0.28,좋음,0.0024
2024-03-11:14,좋음,20,좋음,9,보통,0.0580,좋음,0.0052,좋음,0.28,좋음,0.0025
2024-03-11:13,좋음,26,좋음,14,보통,0.0590,좋음,0.0049,좋음,0.29,좋음,0.0025
2024-03-11:12,보통,32,보통,20,보통,0.0620,좋음,0.0058,좋음,0.32,좋음,0.0028
2024-03-11:11,보통,37,보통,23,보통,0.0580,좋음,0.0079,좋음,0.34,좋음,0.0029
2024-03-11:10,보통,35,보통,22,보통,0.0470,좋음,0.0179,좋음,0.36,좋음,0.0030
2024-03-11:09,좋음,28,보통,20,좋음,0.0260,보통,0.0345,좋음,0.49,좋음,0.0028
2024-03-11:08,좋음,25,보통,17,보통,0.0440,좋음,0.0073,좋음,0.34,좋음,0.0025
2024-03-11:07,좋음,24,좋음,15,보통,0.0400,좋음,0.0122,좋음,0.33,좋음,0.0024
2024-03-11:06,좋음,22,좋음,13,보통,0.0460,좋음,0.0055,좋음,0.31,좋음,0.0024
2024-03-11:05,좋음,21,좋음,12,보통,0.0470,좋음,0.0043,좋음,0.32,좋음,0.0024
2024-03-11:04,좋음,19,좋음,11,보통,0.0490,좋음,0.0035,좋음,0.31,좋음,0.0025
2024-03-11:03,좋음,18,좋음,12,보통,0.0520,좋음,0.0044,좋음,0.32,좋음,0.0027
2024-03-11:02,좋음,17,좋음,12,보통,0.0520,좋음,0.0045,좋음,0.33,좋음,0.0027
2024-03-11:01,좋음,19,좋음,13,보통,0.0510,좋음,0.0050,좋음,0.33,좋음,0.0026
2024-03-10:24,좋음,22,좋음,14,보통,0.0510,좋음,0.0062,좋음,0.31,좋음,0.0025
2024-03-10:23,좋음,22,좋음,14,보통,0.0600,좋음,0.0061,좋음,0.31,좋음,0.0026
2024-03-10:22,좋음,22,좋음,13,보통,0.0600,좋음,0.0056,좋음,0.32,좋음,0.0027
2024-03-10:21,좋음,23,좋음,14,보통,0.0620,좋음,0.0056,좋음,0.30,좋음,0.0027
2024-03-10:20,좋음,22,좋음,13,보통,0.0640,좋음,0.0052,좋음,0.31,좋음,0.0027
2024-03-10:19,좋음,20,좋음,13,보통,0.0620,좋음,0.0054,좋음,0.30,좋음,0.0027
2024-03-10:18,좋음,18,좋음,11,보통,0.0590,좋음,0.0053,좋음,0.32,좋음,0.0027
2024-03-10:17,좋음,20,좋음,12,보통,0.0610,좋음,0.0053,좋음,0.29,좋음,0.0026
2024-03-10:16,좋음,24,좋음,14,보통,0.0600,좋음,0.0052,좋음,0.29,좋음,0.0027
2024-03-10:15,좋음,26,보통,16,보통,0.0610,좋음,0.0061,좋음,0.32,좋음,0.0029
2024-03-10:14,좋음,27,보통,19,보통,0.0560,좋음,0.0081,좋음,0.32,좋음,0.0029
2024-03-10:13,보통,31,보통,22,보통,0.0370,좋음,0.0239,좋음,0.32,좋음,0.0034
2024-03-10:12,보통,34,보통,22,보통,0.0440,좋음,0.0144,좋음,0.33,좋음,0.0034
2024-03-10:11,보통,35,보통,22,보통,0.0420,좋음,0.0164,좋음,0.39,좋음,0.0035
2024-03-10:10,보통,31,보통,22,보통,0.0420,좋음,0.0155,좋음,0.40,좋음,0.0033
2024-03-10:09,좋음,28,보통,20,보통,0.0400,좋음,0.0143,좋음,0.42,좋음,0.0031
2024-03-10:08,좋음,26,보통,17,보통,0.0390,좋음,0.0065,좋음,0.38,좋음,0.0028
2024-03-10:07,좋음,26,보통,18,보통,0.0410,좋음,0.0058,좋음,0.35,좋음,0.0028
2024-03-10:06,좋음,26,보통,17,보통,0.0390,좋음,0.0065,좋음,0.34,좋음,0.0027
2024-03-10:05,좋음,24,좋음,15,보통,0.0340,좋음,0.0097,좋음,0.33,좋음,0.0026
2024-03-10:04,좋음,22,좋음,13,보통,0.0380,좋음,0.0056,좋음,0.32,좋음,0.0027
2024-03-10:03,좋음,23,좋음,11,보통,0.0430,좋음,0.0034,좋음,0.32,좋음,0.0028
2024-03-10:02,좋음,24,좋음,10,보통,0.0420,좋음,0.0033,좋음,0.31,좋음,0.0027
2024-03-10:01,좋음,23,좋음,12,보통,0.0430,좋음,0.0037,좋음,0.32,좋음,0.0027
2024-03-09:24,좋음,21,좋음,12,보통,0.0450,좋음,0.0039,좋음,0.33,좋음,0.0027
2024-03-09:23,좋음,23,좋음,13,보통,0.0420,좋음,0.0050,좋음,0.34,좋음,0.0027
2024-03-09:22,좋음,24,좋음,14,보통,0.0450,좋음,0.0047,좋음,0.31,좋음,0.0026
2024-03-09:21,좋음,26,좋음,14,보통,0.0470,좋음,0.0054,좋음,0.32,좋음,0.0027
2024-03-09:20,좋음,27,보통,16,보통,0.0510,좋음,0.0069,좋음,0.32,좋음,0.0028
2024-03-09:19,좋음,27,보통,17,보통,0.0560,좋음,0.0052,좋음,0.32,좋음,0.0028
2024-03-09:18,좋음,27,보통,19,보통,0.0590,좋음,0.0047,좋음,0.31,좋음,0.0027
2024-03-09:17,좋음,25,보통,18,보통,0.0570,좋음,0.0056,좋음,0.32,좋음,0.0027
2024-03-09:16,좋음,24,보통,17,보통,0.0530,좋음,0.0057,좋음,0.32,좋음,0.0027
2024-03-09:15,좋음,26,보통,17,보통,0.0520,좋음,0.0057,좋음,0.31,좋음,0.0030
2024-03-09:14,좋음,29,보통,17,보통,0.0510,좋음,0.0060,좋음,0.32,좋음,0.0029
2024-03-09:13,보통,31,보통,20,보통,0.0500,좋음,0.0066,좋음,0.34,좋음,0.0029
2024-03-09:12,보통,33,보통,19,보통,0.0490,좋음,0.0059,좋음,0.35,좋음,0.0029
2024-03-09:11,보통,31,보통,19,보통,0.0460,좋음,0.0065,좋음,0.35,좋음,0.0029
2024-03-09:10,좋음,28,보통,18,보통,0.0450,좋음,0.0062,좋음,0.35,좋음,0.0029
