瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%)
192,柳林,2024-01-07 08:00,-1.2,,.9,340,65
192,柳林,2024-01-07 09:00,2.4,,2,360,49
192,柳林,2024-01-07 10:00,3.6,,.9,340,44
192,柳林,2024-01-07 11:00,3.5,,1.8,320,40
192,柳林,2024-01-07 12:00,4.4,,3.6,320,34
192,柳林,2024-01-07 13:00,4.1,,4.2,340,29
192,柳林,2024-01-07 14:00,4,,4.4,340,25
192,柳林,2024-01-07 15:00,4.2,,3.8,340,26
192,柳林,2024-01-07 16:00,3.5,,2.8,290,27
192,柳林,2024-01-07 17:00,2.2,,2.2,320,32
192,柳林,2024-01-07 18:00,1.1,,1.3,20,31
192,柳林,2024-01-07 19:00,.6,,1.6,360,33
192,柳林,2024-01-07 20:00,-.4,,2.1,360,36
192,柳林,2024-01-07 21:00,-.8,,.9,20,38
192,柳林,2024-01-07 22:00,-1.3,,1.8,340,36
192,柳林,2024-01-07 23:00,-3.3,,.9,110,42
192,柳林,2024-01-08 00:00,-4,,.4,0,48
192,柳林,2024-01-08 01:00,-5.4,,.3,0,56
192,柳林,2024-01-08 02:00,-6,,.5,20,59
192,柳林,2024-01-08 03:00,-6.8,,.2,0,64
192,柳林,2024-01-08 04:00,-8.4,,.4,0,69
192,柳林,2024-01-08 05:00,-8.7,,0,0,74
192,柳林,2024-01-08 06:00,-9.4,,0,0,75
192,柳林,2024-01-08 07:00,-9.7,,0,0,76
192,柳林,2024-01-08 08:00,-9.2,,.5,70,71
192,柳林,2024-01-08 09:00,-6,,0,0,62
192,柳林,2024-01-08 10:00,-2.1,,.5,140,47
192,柳林,2024-01-08 11:00,-.8,,.9,50,32
192,柳林,2024-01-08 12:00,.9,,1.2,250,30
192,柳林,2024-01-08 13:00,2.8,,1.5,320,27
192,柳林,2024-01-08 14:00,4.2,,1,270,24
192,柳林,2024-01-08 15:00,5,,.8,340,23
192,柳林,2024-01-08 16:00,4.5,,1.8,230,28
192,柳林,2024-01-08 17:00,2.7,,1.1,110,40
192,柳林,2024-01-08 18:00,.8,,.5,90,55
192,柳林,2024-01-08 19:00,-1.3,,.7,140,64
192,柳林,2024-01-08 20:00,-2.6,,0,0,70
192,柳林,2024-01-08 21:00,-3.6,,.1,0,71
192,柳林,2024-01-08 22:00,-4.5,,0,0,74
192,柳林,2024-01-08 23:00,-5.1,,0,0,78
192,柳林,2024-01-09 00:00,-5.4,,.2,0,80
192,柳林,2024-01-09 01:00,-6.1,,.5,70,81
192,柳林,2024-01-09 02:00,-6,,.3,0,84
192,柳林,2024-01-09 03:00,-6.3,,.3,0,83
192,柳林,2024-01-09 04:00,-6.5,,.5,70,83
192,柳林,2024-01-09 05:00,-6.4,,.4,0,83
192,柳林,2024-01-09 06:00,-5.9,,.5,50,80
192,柳林,2024-01-09 07:00,-6.5,,.4,0,82
192,柳林,2024-01-09 08:00,-6.1,,.3,0,82
192,柳林,2024-01-09 09:00,-4.1,,.4,0,77
192,柳林,2024-01-09 10:00,-2.1,,.5,70,73
192,柳林,2024-01-09 11:00,-.5,,.5,270,65
192,柳林,2024-01-09 12:00,1.3,,.4,0,52
192,柳林,2024-01-09 13:00,2.2,,.6,180,47
192,柳林,2024-01-09 14:00,3.4,,.4,0,45
192,柳林,2024-01-09 15:00,3.8,,.4,0,47
192,柳林,2024-01-09 16:00,4.2,,.1,0,53
192,柳林,2024-01-09 17:00,4,,.3,0,58
192,柳林,2024-01-09 18:00,3.2,,.2,0,65
192,柳林,2024-01-09 19:00,2.7,,0,0,63
192,柳林,2024-01-09 20:00,1.2,,0,0,88
192,柳林,2024-01-09 21:00,1.1,1.7,.1,0,91
192,柳林,2024-01-09 22:00,1,,.1,0,93
192,柳林,2024-01-09 23:00,1.1,,.3,0,94
192,柳林,2024-01-10 00:00,1.1,2.1,.8,50,93
192,柳林,2024-01-10 01:00,.1,,.4,0,94
192,柳林,2024-01-10 02:00,-.9,,.5,340,95
192,柳林,2024-01-10 03:00,-.3,,.6,270,96
192,柳林,2024-01-10 04:00,-1.3,,.4,0,95
192,柳林,2024-01-10 05:00,-1.4,,.4,0,96
192,柳林,2024-01-10 06:00,-1,,.4,0,96
192,柳林,2024-01-10 07:00,-1.5,,.4,0,96
192,柳林,2024-01-10 08:00,-1.8,,0,0,96
192,柳林,2024-01-10 09:00,.1,,.1,0,97
192,柳林,2024-01-10 10:00,2.8,,.6,20,92
192,柳林,2024-01-10 11:00,4.6,,.9,360,76
192,柳林,2024-01-10 12:00,5.4,,1.6,20,66
192,柳林,2024-01-10 13:00,6.2,,1.8,50,60
192,柳林,2024-01-10 14:00,6,,2.2,20,58
192,柳林,2024-01-10 15:00,6.4,,1.6,360,58
192,柳林,2024-01-10 16:00,6.5,,1.2,20,55
192,柳林,2024-01-10 17:00,6,,.7,50,55
192,柳林,2024-01-10 18:00,3.9,,0,0,65
192,柳林,2024-01-10 19:00,1.6,,.3,0,79
192,柳林,2024-01-10 20:00,.4,,.8,70,81
192,柳林,2024-01-10 21:00,-1.1,,.1,0,87
192,柳林,2024-01-10 22:00,-1.7,,0,0,89
192,柳林,2024-01-10 23:00,-2.4,,0,0,91
192,柳林,2024-01-11 00:00,-2.9,,.1,0,92
192,柳林,2024-01-11 01:00,-3.2,,.4,0,93
192,柳林,2024-01-11 02:00,-3.5,,.1,0,93
192,柳林,2024-01-11 03:00,-4.2,,.2,0,93
192,柳林,2024-01-11 04:00,-4.5,,0,0,93
192,柳林,2024-01-11 05:00,-4.8,,.2,0,93
192,柳林,2024-01-11 06:00,-5.1,,0,0,92
192,柳林,2024-01-11 07:00,-5.2,,.4,0,92
192,柳林,2024-01-11 08:00,-5.6,,.3,0,92
192,柳林,2024-01-11 09:00,-3.3,,0,0,94
192,柳林,2024-01-11 10:00,.3,,.2,0,89
192,柳林,2024-01-11 11:00,2.7,,1,230,64
192,柳林,2024-01-11 12:00,4.6,,1.1,270,52
192,柳林,2024-01-11 13:00,5.9,,.9,340,50
192,柳林,2024-01-11 14:00,7.1,,.9,320,44
192,柳林,2024-01-11 15:00,8.1,,1.1,320,44
192,柳林,2024-01-11 16:00,8.4,,.8,320,40
192,柳林,2024-01-11 17:00,5,,.7,180,59
192,柳林,2024-01-11 18:00,2.8,,0,0,71
192,柳林,2024-01-11 19:00,.8,,.3,0,76
192,柳林,2024-01-11 20:00,-.9,,.2,0,81
192,柳林,2024-01-11 21:00,-1.8,,0,0,85
192,柳林,2024-01-11 22:00,-2.3,,0,0,87
192,柳林,2024-01-11 23:00,-3,,0,0,89
192,柳林,2024-01-12 00:00,-3.5,,0,0,90
192,柳林,2024-01-12 01:00,-3.8,,.1,0,91
192,柳林,2024-01-12 02:00,-4,,.1,0,91
192,柳林,2024-01-12 03:00,-4.4,,.4,0,91
192,柳林,2024-01-12 04:00,-4.5,,.4,0,92
192,柳林,2024-01-12 05:00,-4.6,,.2,0,91
192,柳林,2024-01-12 06:00,-4.8,,.1,0,92
192,柳林,2024-01-12 07:00,-5.1,,0,0,92
192,柳林,2024-01-12 08:00,-5.2,,0,0,92
192,柳林,2024-01-12 09:00,-2.7,,0,0,91
192,柳林,2024-01-12 10:00,1.3,,0,0,87
192,柳林,2024-01-12 11:00,4.4,,.4,0,74
192,柳林,2024-01-12 12:00,7.6,,.8,270,62
192,柳林,2024-01-12 13:00,10,,1.2,320,46
192,柳林,2024-01-12 14:00,11.6,,1,180,44
192,柳林,2024-01-12 15:00,11.3,,1,200,47
192,柳林,2024-01-12 16:00,10.8,,1.4,140,45
192,柳林,2024-01-12 17:00,8.5,,0,0,53
192,柳林,2024-01-12 18:00,8.7,,2,360,29
192,柳林,2024-01-12 19:00,5.5,,.3,0,37
192,柳林,2024-01-12 20:00,2,,.2,0,53
192,柳林,2024-01-12 21:00,.8,,.4,0,60
192,柳林,2024-01-12 22:00,-.8,,.6,320,68
192,柳林,2024-01-12 23:00,-1,,.3,0,73
192,柳林,2024-01-13 00:00,-1.3,,.8,270,80
192,柳林,2024-01-13 01:00,-2.8,,0,0,85
192,柳林,2024-01-13 02:00,-3.4,,.2,0,86
192,柳林,2024-01-13 03:00,-3.7,,.2,0,87
192,柳林,2024-01-13 04:00,-3.4,,.2,0,88
192,柳林,2024-01-13 05:00,-3.9,,.2,0,87
192,柳林,2024-01-13 06:00,-4.6,,.3,0,88
192,柳林,2024-01-13 07:00,-3.6,,.9,200,88
192,柳林,2024-01-13 08:00,-4.6,,.3,0,86
192,柳林,2024-01-13 09:00,-1.6,,.5,160,79
192,柳林,2024-01-13 10:00,2.3,,.3,0,59
192,柳林,2024-01-13 11:00,6.3,,1.4,200,31
192,柳林,2024-01-13 12:00,7.8,,1.5,270,26
192,柳林,2024-01-13 13:00,9.2,,1.2,230,24
192,柳林,2024-01-13 14:00,10.1,,1.1,200,21
192,柳林,2024-01-13 15:00,10,,1.8,200,25
192,柳林,2024-01-13 16:00,9.6,,1.7,110,26
192,柳林,2024-01-13 17:00,7,,.7,140,36
192,柳林,2024-01-13 18:00,3.2,,.3,0,49
192,柳林,2024-01-13 19:00,1,,0,0,57
192,柳林,2024-01-13 20:00,-.4,,.4,0,65
192,柳林,2024-01-13 21:00,-1.6,,0,0,69
192,柳林,2024-01-13 22:00,-2.5,,0,0,70
192,柳林,2024-01-13 23:00,-3,,.2,0,73
192,柳林,2024-01-14 00:00,-3.5,,0,0,75
192,柳林,2024-01-14 01:00,-3.9,,0,0,78
192,柳林,2024-01-14 02:00,-4.7,,0,0,79
192,柳林,2024-01-14 03:00,-5,,0,0,82
192,柳林,2024-01-14 04:00,-5.2,,.1,0,83
192,柳林,2024-01-14 05:00,-5.2,,.2,0,84
192,柳林,2024-01-14 06:00,-5.5,,.1,0,86
192,柳林,2024-01-14 07:00,-5.7,,0,0,86
192,柳林,2024-01-14 08:00,-5.5,,0,0,87
192,柳林,2024-01-14 09:00,-2.4,,0,0,77
192,柳林,2024-01-14 10:00,1.7,,.5,340,64
192,柳林,2024-01-14 11:00,5,,.2,0,58
192,柳林,2024-01-14 12:00,11.3,,1.7,160,54
192,柳林,2024-01-14 13:00,12.1,,2.8,180,56
192,柳林,2024-01-14 14:00,13.4,,2.4,230,54
192,柳林,2024-01-14 15:00,14.3,,2.9,250,50
192,柳林,2024-01-14 16:00,14,,1.7,250,53
192,柳林,2024-01-14 17:00,13.3,,2,250,55
192,柳林,2024-01-14 18:00,12.3,,1.4,250,59
192,柳林,2024-01-14 19:00,11.7,,.7,160,64
192,柳林,2024-01-14 20:00,11.9,,1.4,200,65
192,柳林,2024-01-14 21:00,9.9,,.5,290,73
192,柳林,2024-01-14 22:00,8.9,,.9,340,78
192,柳林,2024-01-14 23:00,7,,.1,0,84
192,柳林,2024-01-15 00:00,7.3,,.5,340,72
192,柳林,2024-01-15 01:00,6,,.7,50,68
192,柳林,2024-01-15 02:00,6,,2.2,360,56
192,柳林,2024-01-15 03:00,4.9,,1.8,360,51
192,柳林,2024-01-15 04:00,4.3,,1.4,20,43
192,柳林,2024-01-15 05:00,.7,,.2,0,58
192,柳林,2024-01-15 06:00,.4,,.9,20,55
192,柳林,2024-01-15 07:00,1.2,,.7,50,50
192,柳林,2024-01-15 08:00,.3,,.8,70,54
192,柳林,2024-01-15 09:00,1.8,,1.7,90,50
192,柳林,2024-01-15 10:00,3.3,,2.1,90,46
192,柳林,2024-01-15 11:00,4.9,,1.3,70,38
192,柳林,2024-01-15 12:00,6,,1.5,200,36
192,柳林,2024-01-15 13:00,7.3,,1.2,270,33
192,柳林,2024-01-15 14:00,9.2,,2.1,250,25
192,柳林,2024-01-15 15:00,10.4,,1.3,250,18
192,柳林,2024-01-15 16:00,10,,2.5,340,19
192,柳林,2024-01-15 17:00,7.9,,2.2,340,25
192,柳林,2024-01-15 18:00,6.4,,2.6,340,27
192,柳林,2024-01-15 19:00,4.3,,.7,50,30
192,柳林,2024-01-15 20:00,3.4,,1,20,28
192,柳林,2024-01-15 21:00,2.1,,.6,20,30
192,柳林,2024-01-15 22:00,.2,,.3,0,35
192,柳林,2024-01-15 23:00,-1.8,,.4,0,44
192,柳林,2024-01-16 00:00,-2.7,,.6,70,49
192,柳林,2024-01-16 01:00,-3.8,,0,0,54
192,柳林,2024-01-16 02:00,-4.7,,.1,0,59
192,柳林,2024-01-16 03:00,-5.5,,.3,0,64
192,柳林,2024-01-16 04:00,-5.9,,0,0,69
192,柳林,2024-01-16 05:00,-6.7,,0,0,73
192,柳林,2024-01-16 06:00,-7.1,,0,0,75
192,柳林,2024-01-16 07:00,-7.5,,0,0,78
192,柳林,2024-01-16 08:00,-7.5,,0,0,77
192,柳林,2024-01-16 09:00,-3.5,,.2,0,64
192,柳林,2024-01-16 10:00,.3,,.8,160,44
192,柳林,2024-01-16 11:00,3.1,,1.1,90,30
192,柳林,2024-01-16 12:00,5.3,,1.3,50,29
192,柳林,2024-01-16 13:00,6.6,,1.8,290,26
192,柳林,2024-01-16 14:00,8,,1.6,290,24
192,柳林,2024-01-16 15:00,8.4,,.7,360,22
192,柳林,2024-01-16 16:00,9.3,,.9,290,22
192,柳林,2024-01-16 17:00,6.7,,.4,0,29
192,柳林,2024-01-16 18:00,4,,.5,200,43
192,柳林,2024-01-16 19:00,1.1,,.5,50,57
192,柳林,2024-01-16 20:00,-.4,,0,0,62
192,柳林,2024-01-16 21:00,-1.7,,0,0,65
192,柳林,2024-01-16 22:00,-2.3,,.2,0,69
192,柳林,2024-01-16 23:00,-2.7,,0,0,70
192,柳林,2024-01-17 00:00,-3,,.2,0,72
192,柳林,2024-01-17 01:00,-2.3,,.2,0,72
192,柳林,2024-01-17 02:00,-1.5,,.3,0,69
192,柳林,2024-01-17 03:00,-.9,,0,0,66
192,柳林,2024-01-17 04:00,-1.5,,0,0,67
192,柳林,2024-01-17 05:00,-.9,,0,0,67
192,柳林,2024-01-17 06:00,-.7,,.2,0,67
192,柳林,2024-01-17 07:00,-1.2,,.3,0,68
192,柳林,2024-01-17 08:00,-.4,,0,0,66
192,柳林,2024-01-17 09:00,1.4,,.3,0,65
192,柳林,2024-01-17 10:00,2.7,,.1,0,58
192,柳林,2024-01-17 11:00,3.8,,.2,0,57
192,柳林,2024-01-17 12:00,4.1,,1,270,59
192,柳林,2024-01-17 13:00,5.9,,.7,270,53
192,柳林,2024-01-17 14:00,5.8,,.4,0,57
192,柳林,2024-01-17 15:00,6.5,0,.7,290,57
192,柳林,2024-01-17 16:00,7.3,,0,0,56
192,柳林,2024-01-17 17:00,6.5,,.8,290,59
192,柳林,2024-01-17 18:00,6.2,0,.4,0,62
192,柳林,2024-01-17 19:00,6.1,,.6,290,63
192,柳林,2024-01-17 20:00,5.9,,.2,0,67
192,柳林,2024-01-17 21:00,5.1,0,.3,0,79
192,柳林,2024-01-17 22:00,4.8,,.7,290,83
192,柳林,2024-01-17 23:00,4.1,,.2,0,91
192,柳林,2024-01-18 00:00,4,.7,0,0,93
192,柳林,2024-01-18 01:00,4.3,,0,0,94
192,柳林,2024-01-18 02:00,4.4,,.4,0,94
192,柳林,2024-01-18 03:00,4.8,0,.4,0,95
192,柳林,2024-01-18 04:00,5.1,,0,0,95
192,柳林,2024-01-18 05:00,5.2,,.4,0,95
192,柳林,2024-01-18 06:00,5.2,.1,0,0,95
192,柳林,2024-01-18 07:00,5.5,,.1,0,96
192,柳林,2024-01-18 08:00,6,,.6,250,96
192,柳林,2024-01-18 09:00,6.6,0,.2,0,96
192,柳林,2024-01-18 10:00,7.3,,.2,0,96
192,柳林,2024-01-18 11:00,8,,.5,290,95
192,柳林,2024-01-18 12:00,7.8,.2,.4,0,95
192,柳林,2024-01-18 13:00,7.9,,0,0,96
192,柳林,2024-01-18 14:00,8.1,,0,0,96
192,柳林,2024-01-18 15:00,9.5,1.7,.2,0,97
192,柳林,2024-01-18 16:00,9.5,,.8,50,95
192,柳林,2024-01-18 17:00,9.1,,.5,50,94
192,柳林,2024-01-18 18:00,8.6,1,.2,0,94
192,柳林,2024-01-18 19:00,8.1,,.3,0,95
192,柳林,2024-01-18 20:00,8,,.7,20,94
192,柳林,2024-01-18 21:00,7.5,2.7,1,20,94
192,柳林,2024-01-18 22:00,7.1,,.7,360,94
192,柳林,2024-01-18 23:00,7,,1,360,93
192,柳林,2024-01-19 00:00,6.8,.5,1.3,360,92
192,柳林,2024-01-19 01:00,6.3,,1,360,92
192,柳林,2024-01-19 02:00,6,,1.1,340,93
192,柳林,2024-01-19 03:00,5.8,.2,.9,360,93
192,柳林,2024-01-19 04:00,5.8,,1,360,91
192,柳林,2024-01-19 05:00,5.5,,.5,340,90
192,柳林,2024-01-19 06:00,5.4,.1,1,360,87
192,柳林,2024-01-19 07:00,5.5,,.9,360,84
192,柳林,2024-01-19 08:00,5.3,,.9,360,85
192,柳林,2024-01-19 09:00,6.2,0,1.7,360,79
192,柳林,2024-01-19 10:00,6.8,,1.9,360,77
192,柳林,2024-01-19 11:00,7.5,,1.6,20,74
192,柳林,2024-01-19 12:00,8,,2.1,20,69
192,柳林,2024-01-19 13:00,8.3,,2.3,50,63
192,柳林,2024-01-19 14:00,8.5,,1.7,50,61
192,柳林,2024-01-19 15:00,8.1,,2.3,360,65
192,柳林,2024-01-19 16:00,8.3,,1.7,50,60
192,柳林,2024-01-19 17:00,7.9,,1.6,50,61
192,柳林,2024-01-19 18:00,7.1,,1.3,360,65
192,柳林,2024-01-19 19:00,6.8,,1.4,360,66
192,柳林,2024-01-19 20:00,6.5,,1.1,360,67
192,柳林,2024-01-19 21:00,6.4,,1.9,360,67
192,柳林,2024-01-19 22:00,6.3,,1.2,360,68
192,柳林,2024-01-19 23:00,6.3,,1.5,360,71
192,柳林,2024-01-20 00:00,6.1,,1.5,360,74
192,柳林,2024-01-20 01:00,6.3,,1.3,20,74
192,柳林,2024-01-20 02:00,6.3,,1.1,360,75
192,柳林,2024-01-20 03:00,6.4,,2,340,76
192,柳林,2024-01-20 04:00,6.1,,1.2,340,78
192,柳林,2024-01-20 05:00,6,,1.1,360,80
192,柳林,2024-01-20 06:00,6,0,1.6,360,80
192,柳林,2024-01-20 07:00,5.9,,1.8,360,83
192,柳林,2024-01-20 08:00,6.1,,1.3,360,80
192,柳林,2024-01-20 09:00,6.5,0,1.4,360,79
192,柳林,2024-01-20 10:00,6.5,,1.4,360,82
192,柳林,2024-01-20 11:00,6,,1,340,89
192,柳林,2024-01-20 12:00,6,2.7,1.6,340,92
192,柳林,2024-01-20 13:00,5.9,,2.2,340,91
192,柳林,2024-01-20 14:00,5.9,,1.4,340,91
192,柳林,2024-01-20 15:00,5.8,6,1.6,360,91
192,柳林,2024-01-20 16:00,5.4,,2.1,360,91
192,柳林,2024-01-20 17:00,4.8,,2,360,90
192,柳林,2024-01-20 18:00,4.3,4.1,2.1,360,90
192,柳林,2024-01-20 19:00,3.9,,1.4,360,91
192,柳林,2024-01-20 20:00,3.7,,1,340,92
192,柳林,2024-01-20 21:00,3.5,3.1,1.7,360,91
192,柳林,2024-01-20 22:00,3.5,,1.7,340,91
192,柳林,2024-01-20 23:00,3.7,,1,360,90
192,柳林,2024-01-21 00:00,4,1.1,1.1,360,90
192,柳林,2024-01-21 01:00,4.1,,1.5,360,88
192,柳林,2024-01-21 02:00,4.4,,1.2,360,87
192,柳林,2024-01-21 03:00,5,,1.2,340,85
192,柳林,2024-01-21 04:00,5.2,,.9,360,83
192,柳林,2024-01-21 05:00,5.6,,1.6,340,80
192,柳林,2024-01-21 06:00,5.6,,1.4,340,80
192,柳林,2024-01-21 07:00,5.5,,.8,340,80
192,柳林,2024-01-21 08:00,4.6,,.7,340,90
192,柳林,2024-01-21 09:00,5.6,,.1,0,85
192,柳林,2024-01-21 10:00,6.7,,.9,290,82
192,柳林,2024-01-21 11:00,8.2,,1.7,360,71
192,柳林,2024-01-21 12:00,10.2,,1.4,20,65
192,柳林,2024-01-21 13:00,10.3,,1.5,20,62
192,柳林,2024-01-21 14:00,11.1,,.9,110,61
192,柳林,2024-01-21 15:00,10.1,,.4,0,63
192,柳林,2024-01-21 16:00,9.4,,1.1,20,67
192,柳林,2024-01-21 17:00,8.6,,.6,20,73
192,柳林,2024-01-21 18:00,8,,0,0,78
192,柳林,2024-01-21 19:00,7.1,,.9,320,86
192,柳林,2024-01-21 20:00,6.8,,.3,0,88
192,柳林,2024-01-21 21:00,6.3,0,.2,0,91
192,柳林,2024-01-21 22:00,6,,.6,320,93
192,柳林,2024-01-21 23:00,5.8,,.3,0,93
192,柳林,2024-01-22 00:00,5,.8,.5,340,91
192,柳林,2024-01-22 01:00,4.5,,.6,270,88
192,柳林,2024-01-22 02:00,3.7,,.5,250,89
192,柳林,2024-01-22 03:00,3.4,.8,1.2,340,85
192,柳林,2024-01-22 04:00,2.5,,2.4,340,77
192,柳林,2024-01-22 05:00,1.7,,1.8,360,69
192,柳林,2024-01-22 06:00,.8,,1.2,360,65
192,柳林,2024-01-22 07:00,-.3,,.6,360,68
192,柳林,2024-01-22 08:00,-.3,,1.2,340,63
192,柳林,2024-01-22 09:00,.4,,2.1,360,55
192,柳林,2024-01-22 10:00,1,,2.6,340,48
192,柳林,2024-01-22 11:00,1.4,,3,360,42
192,柳林,2024-01-22 12:00,1.5,,2.3,360,41
192,柳林,2024-01-22 13:00,1.2,,3.5,360,38
192,柳林,2024-01-22 14:00,.7,,4.4,360,37
192,柳林,2024-01-22 15:00,.2,,4.1,360,38
192,柳林,2024-01-22 16:00,-.5,,3.6,360,39
192,柳林,2024-01-22 17:00,-1.3,,2.2,360,40
192,柳林,2024-01-22 18:00,-2.8,,2.4,360,43
192,柳林,2024-01-22 19:00,-3.5,,1.7,360,44
192,柳林,2024-01-22 20:00,-4.1,,2.1,360,47
192,柳林,2024-01-22 21:00,-4.5,,1.9,20,48
192,柳林,2024-01-22 22:00,-4.7,,1.8,360,48
192,柳林,2024-01-22 23:00,-5.2,,1.6,20,48
192,柳林,2024-01-23 00:00,-5.7,,1,20,50
192,柳林,2024-01-23 01:00,-5.7,,.8,360,48
192,柳林,2024-01-23 02:00,-6.8,,0,0,55
192,柳林,2024-01-23 03:00,-8.2,,.2,0,67
192,柳林,2024-01-23 04:00,-8.7,,.4,0,71
192,柳林,2024-01-23 05:00,-8.9,,.5,70,74
192,柳林,2024-01-23 06:00,-9.5,,.1,0,77
192,柳林,2024-01-23 07:00,-9.6,,.1,0,77
192,柳林,2024-01-23 08:00,-9.2,,.4,0,78
192,柳林,2024-01-23 09:00,-6.1,,.5,180,61
192,柳林,2024-01-23 10:00,-3.8,,.8,180,47
192,柳林,2024-01-23 11:00,-2.8,,1.3,200,41
192,柳林,2024-01-23 12:00,-1.5,,1.2,320,38
192,柳林,2024-01-23 13:00,-.9,,2.8,320,36
192,柳林,2024-01-23 14:00,-.9,,3.8,340,35
192,柳林,2024-01-23 15:00,-1.3,,4.4,270,34
192,柳林,2024-01-23 16:00,-1.3,,3.5,290,37
192,柳林,2024-01-23 17:00,-3,,2.3,340,38
192,柳林,2024-01-23 18:00,-4.3,,1.6,360,44
192,柳林,2024-01-23 19:00,-4.7,,3.4,340,46
192,柳林,2024-01-23 20:00,-4.9,,1.8,340,46
192,柳林,2024-01-23 21:00,-4.9,,1.7,20,43
192,柳林,2024-01-23 22:00,-5.6,,1.4,160,50
192,柳林,2024-01-23 23:00,-6,,1,140,51
192,柳林,2024-01-24 00:00,-4.5,,1.7,340,44
192,柳林,2024-01-24 01:00,-5,,1.8,20,45
192,柳林,2024-01-24 02:00,-4.9,,2.4,360,47
192,柳林,2024-01-24 03:00,-4.2,,2.6,20,46
192,柳林,2024-01-24 04:00,-4.7,,1.3,50,49
192,柳林,2024-01-24 05:00,-4.5,,2.3,360,46
192,柳林,2024-01-24 06:00,-4.9,,2.8,340,48
192,柳林,2024-01-24 07:00,-4.4,,4.2,360,48
192,柳林,2024-01-24 08:00,-4.7,,2.9,20,48
192,柳林,2024-01-24 09:00,-3.1,,2.8,140,46
192,柳林,2024-01-24 10:00,-1.3,,1.3,250,41
192,柳林,2024-01-24 11:00,-.4,,1.1,160,38
192,柳林,2024-01-24 12:00,.9,,3,320,33
192,柳林,2024-01-24 13:00,1.4,,2.7,360,29
192,柳林,2024-01-24 14:00,1.2,,3.8,20,30
192,柳林,2024-01-24 15:00,1.4,,3.1,360,29
192,柳林,2024-01-24 16:00,1.1,,2.8,360,31
192,柳林,2024-01-24 17:00,.2,,2.3,20,34
192,柳林,2024-01-24 18:00,-1.3,,2.2,20,37
192,柳林,2024-01-24 19:00,-1.8,,1.6,340,37
192,柳林,2024-01-24 20:00,-2.6,,1,50,39
192,柳林,2024-01-24 21:00,-4.5,,.4,0,50
192,柳林,2024-01-24 22:00,-5.7,,.2,0,57
192,柳林,2024-01-24 23:00,-5.6,,.6,20,58
192,柳林,2024-01-25 00:00,-6.9,,.1,0,67
192,柳林,2024-01-25 01:00,-7.5,,.7,50,70
192,柳林,2024-01-25 02:00,-8.3,,.2,0,75
192,柳林,2024-01-25 03:00,-9,,.3,0,77
192,柳林,2024-01-25 04:00,-9.4,,.1,0,80
192,柳林,2024-01-25 05:00,-9.9,,.3,0,82
192,柳林,2024-01-25 06:00,-10,,.2,0,82
192,柳林,2024-01-25 07:00,-10.4,,.1,0,83
192,柳林,2024-01-25 08:00,-10,,0,0,83
192,柳林,2024-01-25 09:00,-6.2,,0,0,77
192,柳林,2024-01-25 10:00,-3.5,,.4,0,60
192,柳林,2024-01-25 11:00,-1.1,,1.3,340,47
192,柳林,2024-01-25 12:00,-.3,,1,320,39
192,柳林,2024-01-25 13:00,1.1,,.9,340,32
192,柳林,2024-01-25 14:00,2.7,,.5,270,33
192,柳林,2024-01-25 15:00,4.5,,1.4,250,24
192,柳林,2024-01-25 16:00,5,,1,230,25
192,柳林,2024-01-25 17:00,3.5,,.3,0,32
192,柳林,2024-01-25 18:00,-.6,,0,0,44
192,柳林,2024-01-25 19:00,-.4,,.7,360,45
192,柳林,2024-01-25 20:00,-1.8,,.6,20,49
192,柳林,2024-01-25 21:00,-.7,,.8,20,42
192,柳林,2024-01-25 22:00,.5,,1.4,360,36
192,柳林,2024-01-25 23:00,-.2,,2.1,20,38
192,柳林,2024-01-26 00:00,-3,,.4,0,52
192,柳林,2024-01-26 01:00,-4,,.3,0,60
192,柳林,2024-01-26 02:00,-5,,.6,20,66
192,柳林,2024-01-26 03:00,-6,,.1,0,70
192,柳林,2024-01-26 04:00,-6.5,,0,0,75
192,柳林,2024-01-26 05:00,-6.9,,.1,0,80
192,柳林,2024-01-26 06:00,-7.6,,.4,0,82
192,柳林,2024-01-26 07:00,-7.4,,0,0,86
192,柳林,2024-01-26 08:00,-7.7,,0,0,84
192,柳林,2024-01-26 09:00,-3.3,,0,0,78
192,柳林,2024-01-26 10:00,.9,,0,0,49
192,柳林,2024-01-26 11:00,3.1,,.6,290,41
192,柳林,2024-01-26 12:00,4.5,,1.2,270,37
192,柳林,2024-01-26 13:00,6.6,,1.2,270,33
192,柳林,2024-01-26 14:00,7.7,,.5,320,31
192,柳林,2024-01-26 15:00,8.3,,1.8,230,31
192,柳林,2024-01-26 16:00,7.6,,1.6,230,36
192,柳林,2024-01-26 17:00,7,,.9,270,38
192,柳林,2024-01-26 18:00,3.8,,.5,270,53
192,柳林,2024-01-26 19:00,1,,.2,0,64
192,柳林,2024-01-26 20:00,-.7,,0,0,70
192,柳林,2024-01-26 21:00,-1.9,,0,0,74
192,柳林,2024-01-26 22:00,-2,,0,0,76
192,柳林,2024-01-26 23:00,-2.9,,.3,0,77
192,柳林,2024-01-27 00:00,-3.6,,.1,0,82
192,柳林,2024-01-27 01:00,-4.2,,.1,0,84
192,柳林,2024-01-27 02:00,-5,,0,0,86
