tm,pm10,pm25,o3,no2,co,so2
2024-06-15:08,34,15,0.0216,0.0139,0.27,0.0044
2024-06-15:07,34,20,0.0140,0.0156,0.28,0.0041
2024-06-15:06,26,16,0.0107,0.0173,0.25,0.0040
2024-06-15:05,23,18,0.0079,0.0220,0.29,0.0064
2024-06-15:04,24,19,0.0132,0.0168,0.33,0.0097
2024-06-15:03,27,17,0.0136,0.0166,0.32,0.0077
2024-06-15:02,21,16,0.0169,0.0152,0.28,0.0073
2024-06-15:01,28,16,0.0120,0.0225,0.30,0.0055
2024-06-14:24,27,17,0.0118,0.0246,0.31,0.0069
2024-06-14:23,31,17,0.0182,0.0191,0.34,0.0045
2024-06-14:22,26,12,0.0161,0.0236,0.34,0.0046
2024-06-14:21,28,16,0.0221,0.0218,0.31,0.0066
2024-06-14:20,24,16,0.0388,0.0125,0.22,0.0042
2024-06-14:19,19,11,0.0367,0.0100,0.19,0.0048
2024-06-14:18,21,10,0.0387,0.0108,0.18,0.0044
2024-06-14:17,27,11,0.0445,0.0145,0.21,0.0047
2024-06-14:16,30,13,0.0630,0.0105,0.20,0.0042
2024-06-14:15,28,12,0.0662,0.0085,0.16,0.0035
2024-06-14:14,15,9,0.0615,0.0070,0.12,0.0031
2024-06-14:13,23,9,0.0641,0.0061,0.16,0.0032
2024-06-14:12,36,15,0.0782,0.0130,0.24,0.0037
2024-06-14:11,42,21,0.0692,0.0175,0.35,0.0042
2024-06-14:10,38,16,0.0571,0.0148,0.28,0.0046
2024-06-14:09,58,36,0.0418,0.0285,0.44,0.0065
2024-06-14:08,56,34,0.0243,0.0320,0.44,0.0058
2024-06-14:07,54,35,0.0173,0.0349,0.43,0.0059
2024-06-14:06,36,22,0.0122,0.0387,0.34,0.0042
2024-06-14:05,36,20,0.0177,0.0351,0.30,0.0052
2024-06-14:04,36,20,0.0325,0.0201,0.32,0.0060
2024-06-14:03,38,23,0.0443,0.0153,0.37,0.0053
2024-06-14:02,35,25,0.0492,0.0162,0.41,0.0058
2024-06-14:01,31,19,0.0461,0.0188,0.37,0.0071
2024-06-13:24,34,20,0.0501,0.0195,0.35,0.0052
2024-06-13:23,49,27,0.0542,0.0232,0.46,0.0098
2024-06-13:22,53,28,0.0607,0.0267,0.53,0.0094
2024-06-13:21,45,24,0.0651,0.0286,0.52,0.0047
2024-06-13:20,49,23,0.0852,0.0216,0.48,0.0051
2024-06-13:19,44,20,0.1059,0.0102,0.36,0.0049
2024-06-13:18,45,20,0.1065,0.0104,0.35,0.0045
2024-06-13:17,44,19,0.1094,0.0096,0.31,0.0044
2024-06-13:16,42,21,0.1170,0.0106,0.33,0.0054
2024-06-13:15,55,26,0.1346,0.0129,0.40,0.0065
2024-06-13:14,62,28,0.1414,0.0151,0.44,0.0054
2024-06-13:13,37,17,0.1100,0.0097,0.32,0.0036
2024-06-13:12,45,20,0.1042,0.0108,0.34,0.0040
2024-06-13:11,49,22,0.0945,0.0128,0.38,0.0046
2024-06-13:10,42,23,0.0704,0.0132,0.38,0.0045
2024-06-13:09,43,21,0.0437,0.0170,0.41,0.0052
2024-06-13:08,41,22,0.0226,0.0224,0.43,0.0052
2024-06-13:07,36,20,0.0090,0.0343,0.49,0.0045
2024-06-13:06,36,22,0.0108,0.0307,0.44,0.0043
2024-06-13:05,35,20,0.0159,0.0247,0.40,0.0045
2024-06-13:04,36,20,0.0300,0.0154,0.36,0.0048
2024-06-13:03,43,21,0.0176,0.0288,0.36,0.0075
2024-06-13:02,31,15,0.0286,0.0199,0.34,0.0062
2024-06-13:01,30,19,0.0299,0.0221,0.37,0.0045
2024-06-12:24,33,15,0.0313,,0.35,0.0051
2024-06-12:23,28,17,0.0330,0.0234,0.34,0.0058
2024-06-12:22,35,18,0.0353,0.0253,0.37,0.0076
2024-06-12:21,38,20,0.0456,0.0213,0.39,
2024-06-12:20,34,17,0.0512,0.0239,0.37,0.0072
2024-06-12:19,33,17,0.0579,0.0248,0.42,0.0052
2024-06-12:18,37,18,0.0824,0.0148,0.39,0.0051
2024-06-12:17,35,15,0.0883,0.0097,0.37,0.0043
2024-06-12:16,36,18,0.1065,0.0098,0.43,0.0042
2024-06-12:15,43,20,0.1107,0.0099,0.48,0.0041
