tm,pm10,pm25,o3,no2,co,so2
2024-06-22:22,18,1,0.0327,0.0049,0.21,0.0027
2024-06-22:21,11,0,0.0314,0.0046,0.19,0.0027
2024-06-22:20,9,1,0.0292,0.0052,0.19,0.0027
2024-06-22:19,6,2,0.0281,0.0051,0.18,0.0027
2024-06-22:18,9,1,0.0204,0.0097,0.20,0.0028
2024-06-22:17,8,,0.0200,0.0087,0.17,0.0030
2024-06-22:16,7,,0.0155,0.0139,0.22,0.0028
2024-06-22:15,12,0,0.0189,0.0121,0.21,0.0029
2024-06-22:14,18,6,0.0155,0.0232,0.34,0.0029
2024-06-22:13,17,9,0.0187,0.0198,0.28,0.0027
2024-06-22:12,19,10,0.0155,0.0208,0.29,0.0027
2024-06-22:11,13,8,0.0195,0.0178,0.26,0.0027
2024-06-22:10,14,6,0.0205,0.0173,0.26,0.0030
2024-06-22:09,15,4,0.0186,0.0203,0.26,0.0031
2024-06-22:08,15,4,0.0246,0.0167,0.25,0.0028
2024-06-22:07,12,5,0.0301,0.0170,0.24,0.0032
2024-06-22:06,12,2,0.0394,0.0092,0.22,0.0028
2024-06-22:05,11,2,0.0439,0.0055,0.19,0.0030
2024-06-22:04,10,3,0.0460,0.0051,0.18,0.0028
2024-06-22:03,9,4,0.0430,0.0066,0.19,0.0028
2024-06-22:02,10,6,0.0472,0.0050,0.18,0.0027
2024-06-22:01,12,6,0.0487,0.0052,0.19,0.0029
2024-06-21:24,17,7,0.0475,0.0064,0.20,0.0032
2024-06-21:23,20,10,0.0482,0.0075,0.21,0.0031
2024-06-21:22,23,14,0.0486,0.0104,0.21,0.0031
2024-06-21:21,24,7,0.0518,0.0103,0.20,0.0035
2024-06-21:20,30,15,0.0569,0.0088,0.20,0.0035
2024-06-21:19,34,16,0.0598,0.0155,0.25,0.0031
2024-06-21:18,37,16,0.0722,0.0116,0.22,0.0037
2024-06-21:17,36,15,0.0824,0.0107,0.23,0.0035
2024-06-21:16,35,20,0.0813,0.0102,0.22,0.0037
2024-06-21:15,35,20,0.0773,0.0096,0.23,0.0043
2024-06-21:14,34,15,0.0744,0.0089,0.22,0.0045
2024-06-21:13,28,17,0.0706,0.0120,0.23,0.0046
2024-06-21:12,33,19,0.0544,0.0145,0.25,0.0042
2024-06-21:11,35,20,0.0425,0.0178,0.30,0.0042
2024-06-21:10,34,22,0.0415,0.0175,0.28,0.0046
2024-06-21:09,31,23,0.0418,0.0132,0.26,0.0047
2024-06-21:08,32,19,0.0298,0.0184,0.27,0.0042
2024-06-21:07,30,21,0.0265,0.0176,0.25,0.0037
2024-06-21:06,35,23,0.0273,0.0109,0.25,0.0033
2024-06-21:05,35,17,0.0315,0.0085,0.25,0.0037
2024-06-21:04,31,21,0.0317,0.0092,0.24,0.0040
2024-06-21:03,30,15,0.0380,0.0079,0.24,0.0038
2024-06-21:02,28,20,0.0372,0.0093,0.24,0.0042
2024-06-21:01,28,21,0.0401,0.0087,0.23,0.0046
2024-06-20:24,28,13,0.0421,0.0086,0.23,0.0049
2024-06-20:23,29,15,0.0440,0.0092,0.24,0.0040
2024-06-20:22,30,19,0.0453,0.0118,0.26,0.0042
2024-06-20:21,36,20,0.0504,0.0132,0.29,0.0046
2024-06-20:20,32,20,0.0569,0.0145,0.29,0.0062
2024-06-20:19,32,17,0.0563,0.0163,0.27,0.0065
2024-06-20:18,29,12,0.0562,0.0157,0.25,0.0063
2024-06-20:17,30,17,0.0513,0.0180,0.26,0.0055
2024-06-20:16,29,13,0.0546,0.0162,0.23,0.0061
2024-06-20:15,29,10,0.0606,0.0102,0.22,0.0064
2024-06-20:14,25,15,0.0604,0.0111,0.23,0.0069
2024-06-20:13,27,8,0.0622,0.0144,0.25,0.0051
2024-06-20:12,34,10,0.0562,0.0181,0.28,0.0041
2024-06-20:11,41,21,0.0254,0.0357,0.43,0.0041
2024-06-20:10,51,26,0.0247,0.0335,0.51,0.0040
2024-06-20:09,54,29,0.0309,0.0313,0.64,0.0040
2024-06-20:08,49,30,0.0311,0.0270,0.62,0.0035
2024-06-20:07,39,23,0.0243,0.0293,0.54,0.0035
2024-06-20:06,39,26,0.0326,0.0189,0.47,0.0032
2024-06-20:05,33,23,0.0339,0.0157,0.37,0.0032
2024-06-20:04,30,16,0.0342,0.0157,0.26,0.0037
2024-06-20:03,30,17,0.0368,0.0160,0.27,0.0034
2024-06-20:02,26,18,0.0464,0.0124,0.26,0.0036
2024-06-20:01,26,14,0.0554,0.0103,0.24,0.0030
2024-06-19:24,26,15,0.0584,0.0113,0.23,0.0032
2024-06-19:23,33,13,0.0644,0.0085,0.23,0.0034
2024-06-19:22,34,13,0.0633,0.0144,0.29,0.0033
2024-06-19:21,30,16,0.0653,0.0146,0.25,0.0033
2024-06-19:20,36,15,0.0744,0.0130,0.27,0.0035
2024-06-19:19,42,20,0.0959,0.0108,0.32,0.0043
2024-06-19:18,39,21,0.1066,0.0097,0.33,0.0047
2024-06-19:17,,,0.1068,,,
2024-06-19:16,,,0.1104,,,
2024-06-19:15,45,17,0.1141,0.0070,0.28,0.0046
2024-06-19:14,56,24,0.1160,0.0148,0.32,0.0048
2024-06-19:13,53,29,0.1052,0.0176,0.32,0.0076
2024-06-19:12,46,19,0.0998,0.0092,0.30,0.0088
2024-06-19:11,44,18,0.0836,0.0129,0.32,0.0048
2024-06-19:10,51,27,0.0607,0.0237,0.41,0.0040
2024-06-19:09,54,27,0.0226,0.0405,0.49,0.0038
2024-06-19:08,48,29,0.0292,0.0314,0.44,0.0037
2024-06-19:07,47,24,0.0230,0.0292,0.44,0.0038
2024-06-19:06,44,24,0.0194,0.0295,0.45,0.0037
2024-06-19:05,45,26,0.0355,0.0155,0.46,0.0034
2024-06-19:04,51,34,0.0336,0.0187,0.52,0.0037
2024-06-19:03,53,31,0.0344,0.0228,0.53,0.0040
2024-06-19:02,54,33,0.0408,0.0231,0.54,0.0039
2024-06-19:01,51,27,0.0389,0.0279,0.49,0.0040
2024-06-18:24,48,26,0.0452,0.0316,0.47,0.0040
2024-06-18:23,43,24,0.0676,0.0186,0.47,0.0038
2024-06-18:22,41,24,0.0799,0.0171,0.45,0.0040
2024-06-18:21,41,21,0.0946,0.0147,0.38,0.0043
2024-06-18:20,41,18,0.1028,0.0131,0.37,0.0038
2024-06-18:19,44,26,0.1123,0.0099,0.33,0.0037
2024-06-18:18,46,19,0.1190,0.0089,0.31,0.0034
2024-06-18:17,44,18,0.1087,0.0207,0.32,0.0038
2024-06-18:16,40,16,0.1084,0.0101,0.30,0.0036
2024-06-18:15,35,15,0.1074,0.0101,0.30,0.0032
2024-06-18:14,36,13,0.1035,0.0094,0.29,0.0034
2024-06-18:13,32,12,0.1011,0.0099,0.29,0.0037
2024-06-18:12,35,13,0.0922,0.0088,0.27,0.0036
2024-06-18:11,32,16,0.0743,0.0090,0.28,0.0035
2024-06-18:10,31,10,0.0601,0.0121,0.30,0.0040
2024-06-18:09,33,16,0.0377,0.0196,0.36,0.0036
2024-06-18:08,37,23,0.0256,0.0218,0.41,0.0037
2024-06-18:07,39,25,0.0153,0.0228,0.49,0.0032
2024-06-18:06,42,27,0.0123,0.0206,0.48,0.0034
2024-06-18:05,37,22,0.0188,0.0155,0.43,0.0032
2024-06-18:04,33,18,0.0240,0.0140,0.37,0.0030
2024-06-18:03,29,17,0.0272,0.0153,0.30,0.0032
2024-06-18:02,27,17,0.0346,0.0136,0.30,0.0034
2024-06-18:01,26,13,0.0478,0.0086,0.26,0.0032
2024-06-17:24,31,12,0.0528,0.0097,0.26,0.0033
2024-06-17:23,33,13,0.0490,0.0124,0.28,0.0032
2024-06-17:22,38,19,0.0360,0.0224,0.37,0.0033
2024-06-17:21,40,22,0.0278,0.0320,0.38,0.0034
2024-06-17:20,31,14,0.0416,0.0256,0.39,0.0035
2024-06-17:19,28,8,0.0569,0.0159,0.28,0.0031
2024-06-17:18,26,9,0.0660,0.0110,0.24,0.0031
2024-06-17:17,26,10,0.0705,0.0112,0.23,0.0031
2024-06-17:16,31,15,0.0685,0.0133,0.25,0.0034
2024-06-17:15,35,21,0.0677,0.0156,0.27,0.0033
2024-06-17:14,30,17,0.0562,0.0236,0.29,0.0035
2024-06-17:13,25,12,0.0582,0.0137,0.27,0.0029
2024-06-17:12,23,8,0.0530,0.0127,0.25,0.0030
2024-06-17:11,28,8,0.0444,0.0147,0.26,0.0031
2024-06-17:10,27,15,0.0387,0.0152,0.28,0.0030
2024-06-17:09,27,12,0.0291,0.0185,0.31,0.0030
2024-06-17:08,32,15,0.0187,0.0208,0.32,0.0031
2024-06-17:07,31,16,0.0141,0.0230,0.35,0.0028
2024-06-17:06,28,15,0.0140,0.0201,0.28,0.0031
2024-06-17:05,30,22,0.0230,0.0097,0.35,0.0030
2024-06-17:04,32,22,0.0251,0.0102,0.36,0.0029
2024-06-17:03,33,17,0.0265,0.0105,0.35,0.0031
2024-06-17:02,28,17,0.0294,0.0103,0.33,0.0032
2024-06-17:01,33,18,0.0295,0.0119,0.33,0.0031
2024-06-16:24,33,17,0.0326,0.0130,0.32,0.0029
2024-06-16:23,27,14,0.0332,0.0227,0.30,0.0033
2024-06-16:22,26,10,0.0426,0.0222,0.27,0.0034
2024-06-16:21,22,16,0.0612,0.0097,0.26,0.0031
2024-06-16:20,23,12,0.0736,0.0087,0.27,0.0029
2024-06-16:19,23,13,0.0752,0.0059,0.27,0.0030
2024-06-16:18,23,9,0.0710,0.0056,0.23,0.0030
2024-06-16:17,21,12,0.0665,0.0051,0.22,0.0028
2024-06-16:16,20,10,0.0607,0.0066,0.23,0.0028
2024-06-16:15,20,7,0.0582,0.0079,0.22,0.0027
2024-06-16:14,21,6,0.0588,0.0061,0.22,0.0028
2024-06-16:13,19,8,0.0602,0.0049,0.21,0.0027
2024-06-16:12,21,11,0.0573,0.0052,0.22,0.0027
2024-06-16:11,19,8,0.0537,0.0057,0.23,0.0028
2024-06-16:10,22,11,0.0408,0.0050,0.22,0.0025
2024-06-16:09,26,14,0.0329,0.0054,0.22,0.0027
2024-06-16:08,31,16,0.0317,0.0068,0.25,0.0028
2024-06-16:07,35,15,0.0255,0.0094,0.27,0.0029
2024-06-16:06,37,15,0.0288,0.0059,0.25,0.0030
2024-06-16:05,34,17,0.0338,0.0046,0.25,0.0026
2024-06-16:04,36,19,0.0297,0.0054,0.25,0.0027
2024-06-16:03,35,14,0.0331,0.0052,0.25,0.0026
2024-06-16:02,34,14,0.0402,0.0050,0.24,0.0026
2024-06-16:01,32,20,0.0433,0.0057,0.25,0.0026
2024-06-15:24,29,16,0.0420,0.0070,0.28,0.0030
2024-06-15:23,34,22,0.0450,0.0064,0.25,0.0031
2024-06-15:22,31,17,0.0518,0.0059,0.25,0.0030
2024-06-15:21,33,20,0.0525,0.0076,0.27,0.0029
2024-06-15:20,30,18,0.0446,0.0063,0.22,0.0052
2024-06-15:19,26,14,0.0441,0.0060,0.18,0.0057
2024-06-15:18,32,17,0.0528,0.0059,0.20,0.0054
2024-06-15:17,39,24,0.0673,0.0069,0.30,0.0061
2024-06-15:16,39,21,0.0659,0.0053,0.30,0.0060
2024-06-15:15,41,22,0.0663,0.0058,0.25,0.0057
2024-06-15:14,41,22,0.0680,0.0057,0.25,0.0077
2024-06-15:13,41,23,0.0764,0.0092,0.27,0.0065
2024-06-15:12,37,22,0.0642,0.0113,0.26,0.0077
2024-06-15:11,39,18,0.0611,0.0071,0.25,0.0051
2024-06-15:10,39,25,0.0485,0.0106,0.32,0.0048
2024-06-15:09,38,22,0.0309,0.0137,0.34,0.0048
2024-06-15:08,42,27,0.0193,0.0173,0.29,0.0038
2024-06-15:07,42,30,0.0135,0.0144,0.25,0.0034
2024-06-15:06,39,20,0.0115,0.0149,0.23,0.0033
2024-06-15:05,40,23,0.0108,0.0165,0.26,0.0036
2024-06-15:04,38,21,0.0154,0.0158,0.27,0.0038
2024-06-15:03,37,20,0.0173,0.0161,0.24,0.0038
2024-06-15:02,36,24,0.0192,0.0170,0.25,0.0037
2024-06-15:01,34,21,0.0242,0.0147,0.24,0.0041
2024-06-14:24,33,15,0.0277,0.0139,0.24,0.0038
2024-06-14:23,32,21,0.0266,0.0160,0.23,0.0040
2024-06-14:22,31,21,0.0349,0.0119,0.22,0.0040
2024-06-14:21,31,18,0.0383,0.0110,0.21,0.0041
2024-06-14:20,30,16,0.0464,0.0086,0.20,0.0040
2024-06-14:19,31,18,0.0531,0.0084,0.18,0.0043
2024-06-14:18,31,15,0.0603,0.0082,0.20,0.0040
2024-06-14:17,31,11,0.0629,0.0104,0.20,0.0038
2024-06-14:16,33,19,0.0771,0.0081,0.21,0.0038
2024-06-14:15,28,14,0.0740,0.0072,0.21,0.0033
2024-06-14:14,26,10,0.0666,0.0082,0.19,0.0035
2024-06-14:13,32,13,0.0765,0.0108,0.25,0.0035
2024-06-14:12,40,19,0.0786,0.0121,0.27,0.0036
2024-06-14:11,64,31,0.0751,0.0223,0.46,0.0041
2024-06-14:10,67,43,0.0649,0.0263,0.63,0.0046
2024-06-14:09,69,46,0.0537,0.0255,0.70,0.0046
2024-06-14:08,67,51,0.0383,0.0238,0.53,0.0042
2024-06-14:07,71,50,0.0191,0.0304,0.59,0.0041
2024-06-14:06,73,54,0.0184,0.0263,0.60,0.0040
2024-06-14:05,68,46,0.0253,0.0216,0.55,0.0038
2024-06-14:04,65,42,0.0276,0.0224,0.51,0.0041
2024-06-14:03,72,48,0.0323,0.0258,0.53,0.0039
2024-06-14:02,74,46,0.0340,0.0266,0.51,0.0043
2024-06-14:01,71,48,0.0410,0.0250,0.47,0.0039
2024-06-13:24,66,43,0.0401,0.0340,0.51,0.0042
2024-06-13:23,62,37,0.0428,0.0422,0.51,0.0045
2024-06-13:22,63,38,0.0722,0.0258,0.48,0.0049
2024-06-13:21,60,35,0.0688,0.0403,0.47,0.0049
2024-06-13:20,61,31,0.0849,0.0313,0.41,0.0043
2024-06-13:19,61,27,0.1049,0.0182,0.40,0.0041
2024-06-13:18,62,29,0.1230,0.0145,0.36,0.0050
2024-06-13:17,64,39,0.1367,0.0163,0.36,0.0055
2024-06-13:16,65,31,0.1451,0.0158,0.37,0.0052
2024-06-13:15,63,35,0.1406,0.0149,0.38,0.0047
2024-06-13:14,60,37,0.1338,0.0121,0.37,0.0042
2024-06-13:13,53,20,0.1143,0.0108,0.32,0.0038
2024-06-13:12,53,17,0.1089,0.0105,0.33,0.0035
2024-06-13:11,50,27,0.1006,0.0121,0.33,0.0041
2024-06-13:10,45,28,0.0734,0.0149,0.36,0.0049
2024-06-13:09,47,29,0.0363,0.0247,0.42,0.0050
2024-06-13:08,57,37,0.0170,0.0304,0.53,0.0046
2024-06-13:07,51,33,0.0122,0.0276,0.50,0.0044
2024-06-13:06,52,29,0.0086,0.0240,0.46,0.0041
2024-06-13:05,49,35,0.0142,0.0223,0.44,0.0040
2024-06-13:04,46,30,0.0112,0.0243,0.38,0.0041
2024-06-13:03,47,27,0.0127,0.0232,0.37,0.0042
2024-06-13:02,43,26,0.0109,0.0289,0.39,0.0041
2024-06-13:01,45,27,0.0083,0.0331,0.36,0.0044
2024-06-12:24,42,26,0.0061,0.0402,0.38,0.0044
2024-06-12:23,39,21,0.0153,0.0336,0.35,0.0041
2024-06-12:22,31,19,0.0339,0.0159,0.28,0.0042
2024-06-12:21,31,17,0.0383,0.0153,0.27,0.0048
2024-06-12:20,38,19,0.0486,0.0134,0.27,0.0052
