tm,pm10,pm25,o3,no2,co,so2
2024-06-24:01,20,6,0.0239,0.0046,0.40,0.0027
2024-06-23:24,15,7,0.0248,0.0067,0.44,0.0028
2024-06-23:23,15,5,0.0267,0.0048,0.46,0.0029
2024-06-23:22,16,5,0.0294,0.0048,0.49,0.0031
2024-06-23:21,10,2,0.0395,0.0047,0.51,0.0036
2024-06-23:20,10,5,0.0448,0.0041,0.49,0.0033
2024-06-23:19,8,7,0.0461,0.0033,0.42,0.0028
2024-06-23:18,8,,0.0503,0.0031,0.40,0.0028
2024-06-23:17,7,6,0.0498,0.0033,0.42,0.0029
2024-06-23:16,10,8,0.0486,0.0035,0.45,0.0031
2024-06-23:15,11,7,0.0465,0.0038,0.49,0.0034
2024-06-23:14,12,7,0.0464,0.0037,0.47,0.0033
2024-06-23:13,12,9,0.0442,0.0040,0.51,0.0035
2024-06-23:12,11,,0.0434,0.0041,0.55,0.0037
2024-06-23:11,16,,0.0391,0.0046,0.58,0.0040
2024-06-23:10,15,11,0.0396,0.0045,0.58,0.0039
2024-06-23:09,17,11,0.0414,0.0046,0.60,0.0040
2024-06-23:08,20,14,0.0416,0.0049,0.63,0.0041
2024-06-23:07,22,15,0.0430,0.0046,0.63,0.0037
2024-06-23:06,19,15,0.0445,0.0041,0.60,0.0033
2024-06-23:05,22,8,0.0475,0.0038,0.56,0.0032
2024-06-23:04,19,14,0.0485,0.0039,0.58,0.0035
2024-06-23:03,27,20,0.0477,0.0043,0.60,0.0036
2024-06-23:02,27,17,0.0454,0.0041,0.56,0.0032
2024-06-23:01,21,14,0.0425,0.0038,0.51,0.0030
2024-06-22:24,17,,0.0390,0.0039,0.51,0.0029
2024-06-22:23,21,18,0.0387,0.0041,0.52,0.0030
2024-06-22:22,20,12,0.0389,0.0039,0.45,0.0028
2024-06-22:21,12,4,0.0376,0.0036,0.41,0.0028
2024-06-22:20,8,4,0.0359,0.0034,0.37,0.0028
2024-06-22:19,6,0,0.0331,0.0033,0.34,0.0028
2024-06-22:18,4,,0.0288,0.0032,0.31,0.0028
2024-06-22:17,3,,0.0246,0.0036,0.29,0.0028
2024-06-22:16,4,2,0.0231,0.0052,0.30,0.0028
2024-06-22:15,8,7,0.0175,0.0141,0.39,0.0028
2024-06-22:14,7,6,0.0236,0.0085,0.35,0.0028
2024-06-22:13,9,8,0.0205,0.0117,0.37,0.0028
2024-06-22:12,9,7,0.0187,0.0155,0.37,0.0028
2024-06-22:11,9,6,0.0243,0.0110,0.35,0.0027
2024-06-22:10,7,4,0.0285,0.0096,0.32,0.0027
2024-06-22:09,7,4,0.0349,0.0044,0.31,0.0027
2024-06-22:08,12,7,0.0244,0.0103,0.32,0.0028
2024-06-22:07,11,6,0.0318,0.0055,0.31,0.0029
2024-06-22:06,7,,0.0313,0.0037,0.33,0.0030
2024-06-22:05,7,5,0.0386,0.0032,0.28,0.0027
2024-06-22:04,7,5,0.0387,0.0033,0.27,0.0027
2024-06-22:03,8,5,0.0402,0.0030,0.27,0.0027
2024-06-22:02,7,6,0.0421,0.0031,0.27,0.0027
2024-06-22:01,11,8,0.0442,0.0030,0.28,0.0028
2024-06-21:24,15,13,0.0419,0.0040,0.30,0.0033
2024-06-21:23,15,11,0.0436,0.0037,0.29,0.0032
