tm,pm10,pm25,o3,no2,co,so2
2024-06-21:12,16,6,0.0543,0.0076,0.18,0.0027
2024-06-21:11,18,10,0.0551,0.0088,0.21,0.0057
2024-06-21:10,22,13,0.0579,0.0101,0.23,0.0142
2024-06-21:09,20,9,0.0512,0.0118,0.26,0.0150
2024-06-21:08,22,14,0.0387,0.0088,0.27,0.0037
2024-06-21:07,23,15,0.0327,0.0094,0.23,0.0033
2024-06-21:06,23,10,0.0249,0.0103,0.21,0.0026
2024-06-21:05,25,12,0.0314,0.0080,0.21,0.0034
2024-06-21:04,23,12,0.0315,0.0085,0.24,0.0063
2024-06-21:03,32,17,0.0355,0.0074,0.23,0.0080
2024-06-21:02,29,13,0.0409,0.0062,0.22,0.0064
2024-06-21:01,22,11,0.0445,0.0055,0.20,0.0025
2024-06-20:24,18,6,0.0439,0.0067,0.19,0.0030
2024-06-20:23,17,4,0.0448,0.0068,0.19,0.0030
2024-06-20:22,16,7,0.0478,0.0072,0.21,0.0027
2024-06-20:21,24,14,0.0496,0.0080,0.24,0.0042
2024-06-20:20,31,13,0.0512,0.0103,0.26,0.0034
2024-06-20:19,25,16,0.0569,0.0079,0.25,0.0032
2024-06-20:18,22,17,0.0599,0.0069,0.23,0.0039
2024-06-20:17,31,17,0.0601,0.0070,0.21,0.0048
2024-06-20:16,23,10,0.0568,0.0081,0.19,0.0059
2024-06-20:15,21,8,0.0563,0.0105,0.20,0.0060
2024-06-20:14,36,16,0.0491,0.0176,0.23,0.0048
2024-06-20:13,42,13,0.0387,0.0248,0.28,0.0040
2024-06-20:12,21,15,0.0438,0.0187,0.25,0.0039
2024-06-20:11,26,12,0.0503,0.0106,0.21,0.0047
2024-06-20:10,29,10,0.0511,0.0131,0.22,0.0034
2024-06-20:09,39,11,0.0439,0.0220,0.26,0.0027
2024-06-20:08,32,13,0.0320,0.0293,0.27,0.0028
2024-06-20:07,36,18,0.0216,0.0306,0.27,0.0028
2024-06-20:06,27,17,0.0347,0.0173,0.24,0.0031
2024-06-20:05,25,20,0.0435,0.0119,0.22,0.0031
2024-06-20:04,31,18,0.0501,0.0099,0.22,0.0031
2024-06-20:03,29,18,0.0622,0.0082,0.21,0.0028
2024-06-20:02,24,12,0.0650,0.0080,0.21,0.0028
2024-06-20:01,23,15,0.0757,0.0057,0.22,0.0030
2024-06-19:24,26,13,0.0807,0.0056,0.22,0.0027
2024-06-19:23,25,13,0.0744,0.0086,0.24,0.0026
2024-06-19:22,31,20,0.0690,0.0138,0.27,0.0028
2024-06-19:21,38,20,0.0686,0.0200,0.32,0.0031
2024-06-19:20,36,21,0.0811,0.0196,0.32,0.0033
2024-06-19:19,40,22,0.0925,0.0192,0.31,0.0037
2024-06-19:18,49,27,0.1020,0.0161,0.31,0.0037
2024-06-19:17,52,24,0.1160,0.0147,0.31,0.0041
2024-06-19:16,68,27,0.1334,0.0142,0.34,0.0043
2024-06-19:15,66,34,0.1407,0.0174,0.39,0.0030
2024-06-19:14,52,29,0.1263,0.0132,0.34,0.0028
2024-06-19:13,38,22,0.1025,0.0091,0.28,0.0029
2024-06-19:12,38,18,0.0938,0.0097,0.27,0.0032
2024-06-19:11,40,18,0.0848,0.0096,0.28,0.0028
2024-06-19:10,40,22,0.0843,0.0158,0.32,0.0043
2024-06-19:09,46,17,0.0542,0.0291,0.40,0.0032
2024-06-19:08,35,21,0.0342,0.0332,0.41,0.0026
2024-06-19:07,41,21,0.0334,0.0306,0.36,0.0026
2024-06-19:06,28,27,0.0391,0.0184,0.34,0.0026
2024-06-19:05,30,25,0.0481,0.0123,0.33,0.0025
2024-06-19:04,40,26,0.0490,0.0122,0.32,0.0027
2024-06-19:03,27,19,0.0602,0.0107,0.34,0.0026
2024-06-19:02,40,26,0.0525,0.0154,0.35,0.0026
2024-06-19:01,37,27,0.0566,0.0158,0.34,0.0027
2024-06-18:24,39,21,0.0662,0.0155,0.37,0.0029
2024-06-18:23,46,32,0.0721,0.0182,0.36,0.0031
2024-06-18:22,36,21,0.0887,0.0143,0.32,0.0029
2024-06-18:21,37,24,0.0944,0.0179,0.34,0.0030
2024-06-18:20,46,24,0.0950,0.0245,0.38,0.0032
2024-06-18:19,47,27,0.1108,0.0218,0.36,0.0031
2024-06-18:18,52,21,0.1240,0.0166,0.33,0.0031
2024-06-18:17,43,20,0.1210,0.0125,0.30,0.0036
2024-06-18:16,45,23,0.1173,0.0110,0.29,0.0051
2024-06-18:15,37,19,0.1090,0.0108,0.28,0.0051
2024-06-18:14,30,12,0.0964,0.0076,0.23,0.0033
2024-06-18:13,24,9,0.0872,0.0071,0.22,0.0026
2024-06-18:12,26,12,0.0817,0.0071,0.22,0.0026
2024-06-18:11,26,16,0.0756,0.0095,0.23,0.0028
2024-06-18:10,26,12,0.0653,0.0100,0.25,0.0029
2024-06-18:09,27,12,0.0544,0.0129,0.26,0.0032
2024-06-18:08,29,16,0.0366,0.0171,0.29,0.0026
2024-06-18:07,28,19,0.0254,0.0188,0.30,0.0026
2024-06-18:06,31,19,0.0205,0.0170,0.28,0.0028
2024-06-18:05,26,21,0.0240,0.0137,0.28,0.0029
2024-06-18:04,28,17,0.0373,0.0102,0.25,0.0025
2024-06-18:03,29,18,0.0410,0.0101,0.24,0.0025
2024-06-18:02,28,16,0.0446,0.0108,0.25,0.0027
2024-06-18:01,28,,0.0438,0.0130,0.24,0.0028
2024-06-17:24,33,14,0.0435,0.0165,0.26,0.0030
2024-06-17:23,35,21,0.0446,0.0202,0.28,0.0033
